case_number,gender,day,time_of_day,Offence,City
5722cc15fc13ae3fad00098e,Female,Friday,Night,Theft,Fountain Valley
5722cc15fc13ae3fad00098f,Male,Sunday,Afternoon,Assault,Westminster
5722cc15fc13ae3fad000990,Male,Saturday,Evening,Kidnap,Laguna Woods
5722cc15fc13ae3fad000991,Male,Friday,Evening,Theft,Laguna Niguel
5722cc15fc13ae3fad000992,Female,Friday,Evening,Theft,La Palma
5722cc15fc13ae3fad000993,Female,Saturday,Evening,Assault,San Juan Capistrano
5722cc15fc13ae3fad000994,Female,Saturday,Evening,Theft,San Clemente
5722cc15fc13ae3fad000995,Female,Sunday,Night,Theft,Lake Forest
5722cc15fc13ae3fad000996,Male,Saturday,Evening,Theft,Westminster
5722cc15fc13ae3fad000997,Female,Saturday,Night,Kidnap,Laguna Woods
5722cc15fc13ae3fad000998,Female,Sunday,Night,Theft,Seal Beach
5722cc15fc13ae3fad000999,Female,Saturday,Night,Assault,La Habra
5722cc15fc13ae3fad00099a,Female,Saturday,Evening,Kidnap,Yorba Linda
5722cc15fc13ae3fad00099b,Female,Saturday,Evening,Assault,Mission Viejo
5722cc15fc13ae3fad00099c,Male,Saturday,Evening,Assault,Santa Ana
5722cc15fc13ae3fad00099d,Female,Friday,Night,Assault,Dana Point
5722cc15fc13ae3fad00099e,Female,Saturday,Evening,Assault,Cypress
5722cc15fc13ae3fad00099f,Female,Sunday,Evening,Kidnap,Newport Beach
5722cc15fc13ae3fad0009a0,Female,Saturday,Night,Theft,La Habra
5722cc15fc13ae3fad0009a1,Male,Sunday,Evening,Kidnap,Placentia
5722cc15fc13ae3fad0009a2,Female,Sunday,Night,Theft,Lake Forest
5722cc15fc13ae3fad0009a3,Female,Sunday,Evening,Theft,Anaheim
5722cc15fc13ae3fad0009a4,Male,Friday,Afternoon,Assault,Villa Park
5722cc15fc13ae3fad0009a5,Female,Friday,Afternoon,Theft,La Habra
5722cc15fc13ae3fad0009a6,Female,Saturday,Night,Theft,Garden Grove
5722cc15fc13ae3fad0009a7,Male,Sunday,Night,Kidnap,Anaheim
5722cc15fc13ae3fad0009a8,Female,Saturday,Afternoon,Theft,La Palma
5722cc15fc13ae3fad0009a9,Female,Friday,Afternoon,Assault,Santa Ana
5722cc15fc13ae3fad0009aa,Female,Sunday,Night,Theft,Cypress
5722cc15fc13ae3fad0009ab,Male,Saturday,Night,Assault,Aliso Viejo
5722cc15fc13ae3fad0009ac,Female,Friday,Night,Assault,La Palma
5722cc15fc13ae3fad0009ad,Male,Sunday,Evening,Kidnap,La Habra
5722cc15fc13ae3fad0009ae,Female,Saturday,Evening,Assault,Lake Forest
5722cc15fc13ae3fad0009af,Male,Sunday,Evening,Theft,Newport Beach
5722cc15fc13ae3fad0009b0,Female,Saturday,Night,Kidnap,Stanton
5722cc15fc13ae3fad0009b1,Female,Sunday,Evening,Kidnap,Seal Beach
5722cc15fc13ae3fad0009b2,Female,Sunday,Evening,Theft,Laguna Niguel
5722cc15fc13ae3fad0009b3,Female,Sunday,Evening,Kidnap,Dana Point
5722cc15fc13ae3fad0009b4,Male,Sunday,Afternoon,Assault,Los Alamitos
5722cc15fc13ae3fad0009b5,Female,Saturday,Evening,Theft,Laguna Niguel
5722cc15fc13ae3fad0009b6,Male,Friday,Afternoon,Theft,Anaheim
5722cc15fc13ae3fad0009b7,Male,Friday,Evening,Theft,Los Alamitos
5722cc15fc13ae3fad0009b8,Male,Sunday,Night,Kidnap,Buena Park
5722cc15fc13ae3fad0009b9,Male,Sunday,Night,Theft,Villa Park
5722cc15fc13ae3fad0009ba,Male,Sunday,Afternoon,Kidnap,Seal Beach
5722cc15fc13ae3fad0009bb,Male,Saturday,Afternoon,Kidnap,Laguna Woods
5722cc15fc13ae3fad0009bc,Female,Friday,Evening,Theft,Placentia
5722cc15fc13ae3fad0009bd,Female,Friday,Afternoon,Kidnap,Westminster
5722cc15fc13ae3fad0009be,Female,Saturday,Afternoon,Assault,Santa Ana
5722cc15fc13ae3fad0009bf,Female,Friday,Evening,Theft,Brea
5722cc15fc13ae3fad0009c0,Male,Sunday,Evening,Kidnap,Placentia
5722cc15fc13ae3fad0009c1,Female,Sunday,Afternoon,Kidnap,Tustin
5722cc15fc13ae3fad0009c2,Female,Saturday,Night,Theft,Westminster
5722cc15fc13ae3fad0009c3,Male,Saturday,Evening,Kidnap,Placentia
5722cc15fc13ae3fad0009c4,Male,Saturday,Night,Theft,Dana Point
5722cc15fc13ae3fad0009c5,Female,Friday,Night,Theft,Laguna Hills
5722cc15fc13ae3fad0009c6,Male,Saturday,Night,Theft,Fullerton
5722cc15fc13ae3fad0009c7,Male,Sunday,Night,Assault,Buena Park
5722cc15fc13ae3fad0009c8,Male,Friday,Night,Kidnap,Seal Beach
5722cc15fc13ae3fad0009c9,Female,Saturday,Afternoon,Assault,San Clemente
5722cc15fc13ae3fad0009ca,Female,Sunday,Evening,Theft,Placentia
5722cc15fc13ae3fad0009cb,Female,Friday,Night,Kidnap,Fountain Valley
5722cc15fc13ae3fad0009cc,Female,Sunday,Night,Assault,Mission Viejo
5722cc15fc13ae3fad0009cd,Male,Saturday,Evening,Theft,Lake Forest
5722cc15fc13ae3fad0009ce,Female,Sunday,Night,Theft,Villa Park
5722cc15fc13ae3fad0009cf,Female,Saturday,Night,Kidnap,Seal Beach
5722cc15fc13ae3fad0009d0,Female,Sunday,Evening,Theft,Mission Viejo
5722cc15fc13ae3fad0009d1,Male,Friday,Afternoon,Kidnap,San Juan Capistrano
5722cc15fc13ae3fad0009d2,Male,Friday,Night,Theft,Newport Beach
5722cc15fc13ae3fad0009d3,Male,Sunday,Evening,Assault,San Clemente
5722cc15fc13ae3fad0009d4,Female,Sunday,Evening,Theft,Westminster
5722cc15fc13ae3fad0009d5,Female,Sunday,Night,Theft,Laguna Hills
5722cc15fc13ae3fad0009d6,Male,Sunday,Afternoon,Kidnap,La Palma
5722cc15fc13ae3fad0009d7,Male,Sunday,Night,Assault,La Habra
5722cc15fc13ae3fad0009d8,Male,Sunday,Night,Theft,Brea
5722cc15fc13ae3fad0009d9,Male,Saturday,Night,Assault,Westminster
5722cc15fc13ae3fad0009da,Male,Sunday,Evening,Kidnap,Buena Park
5722cc15fc13ae3fad0009db,Female,Friday,Afternoon,Assault,Villa Park
5722cc15fc13ae3fad0009dc,Male,Friday,Night,Kidnap,Huntington Beach
5722cc15fc13ae3fad0009dd,Male,Saturday,Afternoon,Kidnap,Mission Viejo
5722cc15fc13ae3fad0009de,Female,Friday,Evening,Theft,Newport Beach
5722cc15fc13ae3fad0009df,Male,Friday,Afternoon,Assault,Yorba Linda
5722cc15fc13ae3fad0009e0,Female,Saturday,Afternoon,Assault,Westminster
5722cc15fc13ae3fad0009e1,Male,Sunday,Evening,Kidnap,Orange
5722cc15fc13ae3fad0009e2,Male,Saturday,Afternoon,Kidnap,Mission Viejo
5722cc15fc13ae3fad0009e3,Male,Friday,Afternoon,Theft,Anaheim
5722cc15fc13ae3fad0009e4,Female,Saturday,Afternoon,Theft,Irvine
5722cc15fc13ae3fad0009e5,Male,Sunday,Afternoon,Kidnap,Huntington Beach
5722cc15fc13ae3fad0009e6,Female,Friday,Night,Assault,Mission Viejo
5722cc15fc13ae3fad0009e7,Male,Saturday,Evening,Assault,Orange
5722cc15fc13ae3fad0009e8,Male,Saturday,Afternoon,Theft,Yorba Linda
5722cc15fc13ae3fad0009e9,Female,Saturday,Evening,Kidnap,Newport Beach
5722cc15fc13ae3fad0009ea,Male,Saturday,Afternoon,Assault,Stanton
5722cc15fc13ae3fad0009eb,Male,Saturday,Afternoon,Assault,Anaheim
5722cc15fc13ae3fad0009ec,Female,Friday,Afternoon,Kidnap,Mission Viejo
5722cc15fc13ae3fad0009ed,Male,Sunday,Evening,Assault,Garden Grove
5722cc15fc13ae3fad0009ee,Male,Sunday,Evening,Kidnap,Fountain Valley
5722cc15fc13ae3fad0009ef,Female,Saturday,Night,Theft,Westminster
5722cc15fc13ae3fad0009f0,Male,Sunday,Afternoon,Assault,Brea
5722cc15fc13ae3fad0009f1,Female,Sunday,Evening,Kidnap,Villa Park
5722cc15fc13ae3fad0009f2,Male,Saturday,Afternoon,Theft,Santa Ana
5722cc15fc13ae3fad0009f3,Male,Sunday,Evening,Kidnap,Brea
5722cc15fc13ae3fad0009f4,Male,Saturday,Evening,Kidnap,Garden Grove
5722cc15fc13ae3fad0009f5,Male,Saturday,Night,Theft,Anaheim
5722cc15fc13ae3fad0009f6,Female,Friday,Evening,Kidnap,Laguna Hills
5722cc15fc13ae3fad0009f7,Female,Friday,Night,Kidnap,Tustin
5722cc15fc13ae3fad0009f8,Male,Friday,Night,Theft,Seal Beach
5722cc15fc13ae3fad0009f9,Male,Friday,Night,Assault,Laguna Niguel
5722cc15fc13ae3fad0009fa,Female,Friday,Night,Assault,Fountain Valley
5722cc15fc13ae3fad0009fb,Female,Friday,Afternoon,Theft,Laguna Woods
5722cc15fc13ae3fad0009fc,Female,Friday,Evening,Kidnap,Los Alamitos
5722cc15fc13ae3fad0009fd,Female,Friday,Evening,Assault,Fountain Valley
5722cc15fc13ae3fad0009fe,Male,Sunday,Afternoon,Theft,Anaheim
5722cc15fc13ae3fad0009ff,Male,Sunday,Night,Theft,Stanton
5722cc15fc13ae3fad000a00,Male,Saturday,Afternoon,Theft,Aliso Viejo
5722cc15fc13ae3fad000a01,Female,Friday,Night,Kidnap,La Palma
5722cc15fc13ae3fad000a02,Female,Sunday,Evening,Assault,Laguna Beach
5722cc15fc13ae3fad000a03,Male,Saturday,Afternoon,Theft,San Juan Capistrano
5722cc15fc13ae3fad000a04,Male,Friday,Night,Theft,Fountain Valley
5722cc15fc13ae3fad000a05,Male,Sunday,Afternoon,Assault,Westminster
5722cc15fc13ae3fad000a06,Male,Sunday,Afternoon,Theft,Mission Viejo
5722cc15fc13ae3fad000a07,Female,Friday,Evening,Assault,Laguna Hills
5722cc15fc13ae3fad000a08,Male,Sunday,Night,Theft,Irvine
5722cc15fc13ae3fad000a09,Male,Saturday,Afternoon,Assault,Cypress
5722cc15fc13ae3fad000a0a,Female,Friday,Afternoon,Theft,Stanton
5722cc15fc13ae3fad000a0b,Female,Friday,Night,Assault,Laguna Hills
5722cc15fc13ae3fad000a0c,Male,Sunday,Evening,Assault,Yorba Linda
5722cc15fc13ae3fad000a0d,Male,Saturday,Evening,Kidnap,Laguna Niguel
5722cc15fc13ae3fad000a0e,Male,Sunday,Afternoon,Theft,La Palma
5722cc15fc13ae3fad000a0f,Female,Sunday,Evening,Assault,Orange
5722cc15fc13ae3fad000a10,Male,Sunday,Night,Assault,Anaheim
5722cc15fc13ae3fad000a11,Male,Saturday,Night,Assault,Lake Forest
5722cc15fc13ae3fad000a12,Male,Sunday,Afternoon,Kidnap,Placentia
5722cc15fc13ae3fad000a13,Female,Sunday,Evening,Assault,Rancho Santa Margarita
5722cc15fc13ae3fad000a14,Male,Friday,Afternoon,Assault,Laguna Woods
5722cc15fc13ae3fad000a15,Male,Friday,Afternoon,Theft,Santa Ana
5722cc15fc13ae3fad000a16,Male,Saturday,Evening,Kidnap,Stanton
5722cc15fc13ae3fad000a17,Male,Sunday,Afternoon,Kidnap,Westminster
5722cc15fc13ae3fad000a18,Female,Friday,Evening,Kidnap,Los Alamitos
5722cc15fc13ae3fad000a19,Male,Sunday,Evening,Assault,Orange
5722cc15fc13ae3fad000a1a,Male,Friday,Night,Kidnap,Laguna Woods
5722cc15fc13ae3fad000a1b,Male,Friday,Afternoon,Assault,Tustin
5722cc15fc13ae3fad000a1c,Male,Saturday,Evening,Kidnap,Tustin
5722cc15fc13ae3fad000a1d,Female,Saturday,Evening,Kidnap,Seal Beach
5722cc15fc13ae3fad000a1e,Male,Friday,Evening,Assault,Costa Mesa
5722cc15fc13ae3fad000a1f,Male,Saturday,Afternoon,Kidnap,Santa Ana
5722cc15fc13ae3fad000a20,Male,Saturday,Night,Assault,Laguna Beach
5722cc15fc13ae3fad000a21,Male,Friday,Afternoon,Kidnap,Laguna Niguel
5722cc15fc13ae3fad000a22,Male,Friday,Afternoon,Assault,Lake Forest
5722cc15fc13ae3fad000a23,Male,Friday,Evening,Kidnap,Huntington Beach
5722cc15fc13ae3fad000a24,Male,Friday,Evening,Theft,Yorba Linda
5722cc15fc13ae3fad000a25,Male,Saturday,Night,Kidnap,Tustin
5722cc15fc13ae3fad000a26,Male,Friday,Afternoon,Theft,Tustin
5722cc15fc13ae3fad000a27,Female,Friday,Night,Assault,Huntington Beach
5722cc15fc13ae3fad000a28,Female,Sunday,Evening,Theft,Anaheim
5722cc15fc13ae3fad000a29,Male,Friday,Afternoon,Theft,Stanton
5722cc15fc13ae3fad000a2a,Male,Friday,Afternoon,Kidnap,Villa Park
5722cc15fc13ae3fad000a2b,Female,Sunday,Afternoon,Kidnap,Fountain Valley
5722cc15fc13ae3fad000a2c,Female,Saturday,Evening,Kidnap,Anaheim
5722cc15fc13ae3fad000a2d,Male,Sunday,Night,Theft,Santa Ana
5722cc15fc13ae3fad000a2e,Female,Saturday,Night,Theft,Anaheim
5722cc15fc13ae3fad000a2f,Female,Friday,Night,Kidnap,Villa Park
5722cc15fc13ae3fad000a30,Male,Saturday,Evening,Kidnap,Rancho Santa Margarita
5722cc15fc13ae3fad000a31,Female,Saturday,Evening,Theft,Irvine
5722cc15fc13ae3fad000a32,Male,Sunday,Afternoon,Assault,Laguna Niguel
5722cc15fc13ae3fad000a33,Female,Friday,Evening,Theft,Tustin
5722cc15fc13ae3fad000a34,Male,Sunday,Afternoon,Kidnap,Tustin
5722cc15fc13ae3fad000a35,Male,Saturday,Evening,Assault,Anaheim
5722cc15fc13ae3fad000a36,Female,Friday,Afternoon,Kidnap,Santa Ana
5722cc15fc13ae3fad000a37,Female,Saturday,Evening,Theft,Stanton
5722cc15fc13ae3fad000a38,Female,Friday,Night,Assault,Irvine
5722cc15fc13ae3fad000a39,Male,Friday,Evening,Assault,Laguna Niguel
5722cc15fc13ae3fad000a3a,Female,Sunday,Evening,Assault,Costa Mesa
5722cc15fc13ae3fad000a3b,Male,Saturday,Afternoon,Kidnap,San Juan Capistrano
5722cc15fc13ae3fad000a3c,Female,Friday,Afternoon,Kidnap,Fountain Valley
5722cc15fc13ae3fad000a3d,Female,Sunday,Evening,Assault,Seal Beach
5722cc15fc13ae3fad000a3e,Male,Saturday,Afternoon,Theft,Orange
5722cc15fc13ae3fad000a3f,Female,Saturday,Afternoon,Assault,Costa Mesa
5722cc15fc13ae3fad000a40,Male,Sunday,Night,Assault,Laguna Woods
5722cc15fc13ae3fad000a41,Female,Saturday,Evening,Theft,Costa Mesa
5722cc15fc13ae3fad000a42,Female,Saturday,Evening,Theft,San Juan Capistrano
5722cc15fc13ae3fad000a43,Male,Friday,Afternoon,Assault,Westminster
5722cc15fc13ae3fad000a44,Male,Friday,Night,Assault,Buena Park
5722cc15fc13ae3fad000a45,Female,Sunday,Night,Assault,Irvine
5722cc15fc13ae3fad000a46,Female,Sunday,Night,Assault,Placentia
5722cc15fc13ae3fad000a47,Male,Sunday,Evening,Theft,La Habra
5722cc15fc13ae3fad000a48,Female,Friday,Afternoon,Kidnap,La Palma
5722cc15fc13ae3fad000a49,Female,Sunday,Night,Kidnap,Orange
5722cc15fc13ae3fad000a4a,Male,Sunday,Evening,Kidnap,Placentia
5722cc15fc13ae3fad000a4b,Female,Sunday,Night,Theft,Fountain Valley
5722cc15fc13ae3fad000a4c,Female,Sunday,Afternoon,Theft,Brea
5722cc15fc13ae3fad000a4d,Male,Sunday,Night,Assault,Fountain Valley
5722cc15fc13ae3fad000a4e,Female,Sunday,Afternoon,Kidnap,Laguna Beach
5722cc15fc13ae3fad000a4f,Female,Sunday,Night,Kidnap,Brea
5722cc15fc13ae3fad000a50,Female,Friday,Afternoon,Theft,Lake Forest
5722cc15fc13ae3fad000a51,Female,Sunday,Evening,Assault,Brea
5722cc15fc13ae3fad000a52,Male,Friday,Evening,Assault,La Palma
5722cc15fc13ae3fad000a53,Male,Sunday,Evening,Kidnap,La Palma
5722cc15fc13ae3fad000a54,Male,Friday,Afternoon,Theft,Costa Mesa
5722cc15fc13ae3fad000a55,Male,Friday,Night,Kidnap,Newport Beach
5722cc15fc13ae3fad000a56,Female,Sunday,Night,Theft,Buena Park
5722cc15fc13ae3fad000a57,Male,Sunday,Afternoon,Theft,Rancho Santa Margarita
5722cc15fc13ae3fad000a58,Female,Saturday,Afternoon,Theft,Westminster
5722cc15fc13ae3fad000a59,Male,Saturday,Afternoon,Assault,Fullerton
5722cc15fc13ae3fad000a5a,Male,Saturday,Evening,Theft,Fullerton
5722cc15fc13ae3fad000a5b,Male,Saturday,Afternoon,Theft,Stanton
5722cc15fc13ae3fad000a5c,Male,Saturday,Night,Theft,Brea
5722cc15fc13ae3fad000a5d,Female,Saturday,Evening,Assault,Villa Park
5722cc15fc13ae3fad000a5e,Female,Friday,Afternoon,Kidnap,Tustin
5722cc15fc13ae3fad000a5f,Female,Sunday,Evening,Theft,Dana Point
5722cc15fc13ae3fad000a60,Male,Friday,Night,Assault,Fullerton
5722cc15fc13ae3fad000a61,Male,Saturday,Night,Assault,Laguna Woods
5722cc15fc13ae3fad000a62,Male,Friday,Evening,Kidnap,Westminster
5722cc15fc13ae3fad000a63,Female,Friday,Afternoon,Kidnap,Rancho Santa Margarita
5722cc15fc13ae3fad000a64,Female,Sunday,Evening,Theft,Placentia
5722cc15fc13ae3fad000a65,Female,Saturday,Evening,Assault,San Clemente
5722cc15fc13ae3fad000a66,Male,Friday,Night,Kidnap,Garden Grove
5722cc15fc13ae3fad000a67,Female,Saturday,Afternoon,Kidnap,Laguna Niguel
5722cc15fc13ae3fad000a68,Male,Saturday,Night,Kidnap,Stanton
5722cc15fc13ae3fad000a69,Female,Friday,Afternoon,Kidnap,Costa Mesa
5722cc15fc13ae3fad000a6a,Female,Saturday,Night,Kidnap,Los Alamitos
5722cc15fc13ae3fad000a6b,Female,Saturday,Afternoon,Assault,Garden Grove
5722cc15fc13ae3fad000a6c,Male,Friday,Night,Assault,Santa Ana
5722cc15fc13ae3fad000a6d,Male,Friday,Evening,Assault,Placentia
5722cc15fc13ae3fad000a6e,Male,Friday,Night,Kidnap,Rancho Santa Margarita
5722cc15fc13ae3fad000a6f,Male,Saturday,Afternoon,Theft,La Palma
5722cc15fc13ae3fad000a70,Female,Sunday,Night,Kidnap,Los Alamitos
5722cc15fc13ae3fad000a71,Male,Sunday,Evening,Assault,Anaheim
5722cc15fc13ae3fad000a72,Male,Saturday,Afternoon,Theft,Garden Grove
5722cc15fc13ae3fad000a73,Female,Friday,Evening,Assault,Laguna Woods
5722cc15fc13ae3fad000a74,Male,Friday,Night,Theft,Buena Park
5722cc15fc13ae3fad000a75,Female,Friday,Evening,Theft,Westminster
5722cc15fc13ae3fad000a76,Female,Friday,Afternoon,Assault,Yorba Linda
5722cc15fc13ae3fad000a77,Female,Sunday,Evening,Theft,Fountain Valley
5722cc15fc13ae3fad000a78,Male,Friday,Evening,Kidnap,Anaheim
5722cc15fc13ae3fad000a79,Male,Sunday,Afternoon,Assault,Irvine
5722cc15fc13ae3fad000a7a,Male,Sunday,Afternoon,Theft,Laguna Hills
5722cc15fc13ae3fad000a7b,Male,Sunday,Afternoon,Kidnap,Los Alamitos
5722cc15fc13ae3fad000a7c,Female,Saturday,Evening,Theft,Cypress
5722cc15fc13ae3fad000a7d,Female,Sunday,Afternoon,Assault,Seal Beach
5722cc15fc13ae3fad000a7e,Male,Saturday,Afternoon,Theft,Brea
5722cc15fc13ae3fad000a7f,Female,Friday,Afternoon,Kidnap,Newport Beach
5722cc15fc13ae3fad000a80,Female,Saturday,Afternoon,Assault,Seal Beach
5722cc15fc13ae3fad000a81,Male,Sunday,Night,Theft,Rancho Santa Margarita
5722cc15fc13ae3fad000a82,Female,Sunday,Evening,Theft,Santa Ana
5722cc15fc13ae3fad000a83,Male,Saturday,Evening,Assault,Villa Park
5722cc15fc13ae3fad000a84,Female,Friday,Night,Kidnap,La Habra
5722cc15fc13ae3fad000a85,Female,Sunday,Night,Kidnap,Buena Park
5722cc15fc13ae3fad000a86,Male,Saturday,Evening,Assault,Orange
5722cc15fc13ae3fad000a87,Female,Sunday,Afternoon,Kidnap,Costa Mesa
5722cc15fc13ae3fad000a88,Female,Sunday,Evening,Assault,Villa Park
5722cc15fc13ae3fad000a89,Male,Saturday,Afternoon,Theft,Cypress
5722cc15fc13ae3fad000a8a,Female,Sunday,Night,Theft,Santa Ana
5722cc15fc13ae3fad000a8b,Male,Saturday,Evening,Assault,Tustin
5722cc15fc13ae3fad000a8c,Female,Saturday,Evening,Assault,Stanton
5722cc15fc13ae3fad000a8d,Male,Friday,Afternoon,Theft,Cypress
5722cc15fc13ae3fad000a8e,Female,Friday,Evening,Kidnap,Anaheim
5722cc15fc13ae3fad000a8f,Female,Saturday,Evening,Assault,Buena Park
5722cc15fc13ae3fad000a90,Female,Friday,Afternoon,Assault,Laguna Niguel
5722cc15fc13ae3fad000a91,Male,Sunday,Evening,Kidnap,Costa Mesa
5722cc15fc13ae3fad000a92,Female,Sunday,Night,Theft,Aliso Viejo
5722cc15fc13ae3fad000a93,Female,Friday,Afternoon,Kidnap,Cypress
5722cc15fc13ae3fad000a94,Female,Friday,Night,Theft,Anaheim
5722cc15fc13ae3fad000a95,Female,Friday,Evening,Assault,Orange
5722cc15fc13ae3fad000a96,Male,Friday,Night,Theft,Dana Point
5722cc15fc13ae3fad000a97,Female,Saturday,Night,Theft,Dana Point
5722cc15fc13ae3fad000a98,Male,Saturday,Evening,Theft,Mission Viejo
5722cc15fc13ae3fad000a99,Female,Saturday,Night,Assault,Anaheim
5722cc15fc13ae3fad000a9a,Female,Sunday,Evening,Theft,Aliso Viejo
5722cc15fc13ae3fad000a9b,Female,Sunday,Night,Kidnap,Buena Park
5722cc15fc13ae3fad000a9c,Female,Sunday,Afternoon,Theft,La Habra
5722cc15fc13ae3fad000a9d,Female,Sunday,Afternoon,Assault,Cypress
5722cc15fc13ae3fad000a9e,Female,Sunday,Evening,Kidnap,Fullerton
5722cc15fc13ae3fad000a9f,Female,Friday,Evening,Assault,Costa Mesa
5722cc15fc13ae3fad000aa0,Male,Saturday,Evening,Theft,Anaheim
5722cc15fc13ae3fad000aa1,Female,Friday,Night,Theft,Anaheim
5722cc15fc13ae3fad000aa2,Male,Saturday,Evening,Kidnap,Los Alamitos
5722cc15fc13ae3fad000aa3,Female,Sunday,Evening,Kidnap,Laguna Woods
5722cc15fc13ae3fad000aa4,Male,Saturday,Evening,Assault,Santa Ana
5722cc15fc13ae3fad000aa5,Male,Sunday,Evening,Kidnap,Cypress
5722cc15fc13ae3fad000aa6,Female,Saturday,Evening,Theft,Anaheim
5722cc15fc13ae3fad000aa7,Male,Saturday,Evening,Assault,Newport Beach
5722cc15fc13ae3fad000aa8,Female,Saturday,Evening,Kidnap,Tustin
5722cc15fc13ae3fad000aa9,Female,Sunday,Night,Theft,Mission Viejo
5722cc15fc13ae3fad000aaa,Male,Saturday,Night,Theft,La Palma
5722cc15fc13ae3fad000aab,Female,Saturday,Evening,Theft,Mission Viejo
5722cc15fc13ae3fad000aac,Female,Saturday,Evening,Theft,Fountain Valley
5722cc15fc13ae3fad000aad,Male,Friday,Evening,Kidnap,Huntington Beach
5722cc15fc13ae3fad000aae,Male,Sunday,Evening,Kidnap,Garden Grove
5722cc15fc13ae3fad000aaf,Female,Sunday,Night,Kidnap,Fullerton
5722cc15fc13ae3fad000ab0,Female,Friday,Night,Kidnap,Dana Point
5722cc15fc13ae3fad000ab1,Male,Sunday,Afternoon,Assault,Anaheim
5722cc15fc13ae3fad000ab2,Female,Sunday,Evening,Theft,Mission Viejo
5722cc15fc13ae3fad000ab3,Male,Sunday,Night,Assault,La Habra
5722cc15fc13ae3fad000ab4,Male,Saturday,Evening,Kidnap,Orange
5722cc15fc13ae3fad000ab5,Male,Saturday,Afternoon,Theft,Santa Ana
5722cc15fc13ae3fad000ab6,Male,Sunday,Evening,Kidnap,Laguna Hills
5722cc15fc13ae3fad000ab7,Female,Saturday,Night,Kidnap,Mission Viejo
5722cc15fc13ae3fad000ab8,Female,Friday,Evening,Theft,Costa Mesa
5722cc15fc13ae3fad000ab9,Female,Friday,Night,Theft,Brea
5722cc15fc13ae3fad000aba,Male,Friday,Evening,Assault,Tustin
5722cc15fc13ae3fad000abb,Female,Friday,Evening,Assault,Rancho Santa Margarita
5722cc15fc13ae3fad000abc,Male,Friday,Afternoon,Kidnap,Costa Mesa
5722cc15fc13ae3fad000abd,Male,Saturday,Evening,Kidnap,Laguna Woods
5722cc15fc13ae3fad000abe,Male,Friday,Night,Theft,Rancho Santa Margarita
5722cc15fc13ae3fad000abf,Female,Saturday,Night,Assault,Placentia
5722cc15fc13ae3fad000ac0,Male,Saturday,Night,Assault,Lake Forest
5722cc15fc13ae3fad000ac1,Male,Sunday,Evening,Kidnap,Laguna Niguel
5722cc15fc13ae3fad000ac2,Female,Sunday,Night,Kidnap,Huntington Beach
5722cc15fc13ae3fad000ac3,Female,Sunday,Evening,Theft,Laguna Beach
5722cc15fc13ae3fad000ac4,Male,Sunday,Night,Kidnap,La Habra
5722cc15fc13ae3fad000ac5,Female,Sunday,Evening,Kidnap,Fountain Valley
5722cc15fc13ae3fad000ac6,Male,Friday,Afternoon,Kidnap,Aliso Viejo
