case_number,gender,day,time_of_day,Offence,City
5722cbf8fc13ae3fa400059e,Female,Sunday,Evening,Kidnap,Irvine
5722cbf8fc13ae3fa400059f,Male,Saturday,Evening,Shooting,Westminster
5722cbf8fc13ae3fa40005a0,Male,Thursday,Evening,Theft,Westminster
5722cbf8fc13ae3fa40005a1,Female,Saturday,Evening,Murder,Laguna Hills
5722cbf8fc13ae3fa40005a2,Male,Friday,Morning,Shooting,Orange
5722cbf8fc13ae3fa40005a3,Female,Tuesday,Night,Assault,Laguna Woods
5722cbf8fc13ae3fa40005a4,Male,Tuesday,Afternoon,Kidnap,Huntington Beach
5722cbf8fc13ae3fa40005a5,Male,Sunday,Afternoon,Kidnap,La Palma
5722cbf8fc13ae3fa40005a6,Male,Saturday,Night,Assault,Laguna Woods
5722cbf8fc13ae3fa40005a7,Female,Saturday,Evening,Kidnap,Westminster
5722cbf8fc13ae3fa40005a8,Male,Wednesday,Afternoon,Theft,Santa Ana
5722cbf8fc13ae3fa40005a9,Female,Sunday,Morning,Murder,Los Alamitos
5722cbf8fc13ae3fa40005aa,Male,Thursday,Morning,Murder,Stanton
5722cbf8fc13ae3fa40005ab,Male,Wednesday,Afternoon,Murder,Placentia
5722cbf8fc13ae3fa40005ac,Male,Wednesday,Evening,Murder,Rancho Santa Margarita
5722cbf8fc13ae3fa40005ad,Female,Saturday,Evening,Murder,Buena Park
5722cbf8fc13ae3fa40005ae,Female,Tuesday,Morning,Shooting,Tustin
5722cbf8fc13ae3fa40005af,Male,Saturday,Evening,Shooting,Cypress
5722cbf8fc13ae3fa40005b0,Female,Friday,Evening,Theft,Buena Park
5722cbf8fc13ae3fa40005b1,Female,Sunday,Night,Shooting,Anaheim
5722cbf8fc13ae3fa40005b2,Female,Sunday,Afternoon,Theft,Brea
5722cbf8fc13ae3fa40005b3,Female,Friday,Morning,Kidnap,Villa Park
5722cbf8fc13ae3fa40005b4,Male,Tuesday,Morning,Shooting,Costa Mesa
5722cbf8fc13ae3fa40005b5,Male,Thursday,Night,Murder,Huntington Beach
5722cbf8fc13ae3fa40005b6,Female,Tuesday,Morning,Theft,Newport Beach
5722cbf8fc13ae3fa40005b7,Male,Sunday,Night,Kidnap,Placentia
5722cbf8fc13ae3fa40005b8,Male,Tuesday,Morning,Shooting,Los Alamitos
5722cbf8fc13ae3fa40005b9,Male,Friday,Evening,Murder,Villa Park
5722cbf8fc13ae3fa40005ba,Female,Tuesday,Morning,Kidnap,Anaheim
5722cbf8fc13ae3fa40005bb,Male,Friday,Evening,Shooting,Lake Forest
5722cbf8fc13ae3fa40005bc,Male,Friday,Morning,Murder,Lake Forest
5722cbf8fc13ae3fa40005bd,Male,Friday,Morning,Kidnap,Fullerton
5722cbf8fc13ae3fa40005be,Male,Thursday,Morning,Kidnap,Laguna Niguel
5722cbf8fc13ae3fa40005bf,Female,Sunday,Afternoon,Shooting,Garden Grove
5722cbf8fc13ae3fa40005c0,Female,Thursday,Afternoon,Shooting,Fullerton
5722cbf8fc13ae3fa40005c1,Male,Saturday,Afternoon,Assault,Laguna Hills
5722cbf8fc13ae3fa40005c2,Male,Wednesday,Evening,Assault,Garden Grove
5722cbf8fc13ae3fa40005c3,Male,Saturday,Night,Shooting,La Palma
5722cbf8fc13ae3fa40005c4,Male,Thursday,Afternoon,Kidnap,Buena Park
5722cbf8fc13ae3fa40005c5,Female,Monday,Night,Assault,Westminster
5722cbf8fc13ae3fa40005c6,Male,Thursday,Evening,Shooting,Laguna Woods
5722cbf8fc13ae3fa40005c7,Female,Monday,Night,Theft,Garden Grove
5722cbf8fc13ae3fa40005c8,Male,Tuesday,Morning,Assault,Placentia
5722cbf8fc13ae3fa40005c9,Female,Saturday,Night,Theft,Cypress
5722cbf8fc13ae3fa40005ca,Female,Friday,Morning,Theft,Stanton
5722cbf8fc13ae3fa40005cb,Female,Sunday,Morning,Shooting,Stanton
5722cbf8fc13ae3fa40005cc,Female,Tuesday,Morning,Theft,Seal Beach
5722cbf8fc13ae3fa40005cd,Female,Monday,Night,Murder,Stanton
5722cbf8fc13ae3fa40005ce,Male,Thursday,Afternoon,Kidnap,Laguna Hills
5722cbf8fc13ae3fa40005cf,Female,Monday,Evening,Shooting,Cypress
5722cbf8fc13ae3fa40005d0,Male,Wednesday,Evening,Assault,La Palma
5722cbf8fc13ae3fa40005d1,Male,Saturday,Afternoon,Murder,Huntington Beach
5722cbf8fc13ae3fa40005d2,Male,Tuesday,Afternoon,Theft,Fullerton
5722cbf8fc13ae3fa40005d3,Female,Saturday,Evening,Assault,Stanton
5722cbf8fc13ae3fa40005d4,Male,Wednesday,Evening,Kidnap,Dana Point
5722cbf8fc13ae3fa40005d5,Male,Thursday,Afternoon,Murder,San Clemente
5722cbf8fc13ae3fa40005d6,Female,Friday,Night,Kidnap,Tustin
5722cbf8fc13ae3fa40005d7,Male,Friday,Night,Shooting,Laguna Hills
5722cbf8fc13ae3fa40005d8,Female,Wednesday,Night,Murder,Buena Park
5722cbf8fc13ae3fa40005d9,Male,Tuesday,Night,Kidnap,Laguna Beach
5722cbf8fc13ae3fa40005da,Male,Tuesday,Afternoon,Assault,Fountain Valley
5722cbf8fc13ae3fa40005db,Female,Friday,Afternoon,Assault,Santa Ana
5722cbf8fc13ae3fa40005dc,Female,Monday,Night,Kidnap,Newport Beach
5722cbf8fc13ae3fa40005dd,Female,Wednesday,Afternoon,Shooting,Laguna Hills
5722cbf8fc13ae3fa40005de,Male,Thursday,Afternoon,Kidnap,Orange
5722cbf8fc13ae3fa40005df,Male,Wednesday,Afternoon,Theft,Fountain Valley
5722cbf8fc13ae3fa40005e0,Male,Friday,Evening,Shooting,Dana Point
5722cbf8fc13ae3fa40005e1,Male,Monday,Afternoon,Shooting,Westminster
5722cbf8fc13ae3fa40005e2,Female,Friday,Evening,Assault,Fullerton
5722cbf8fc13ae3fa40005e3,Male,Tuesday,Morning,Assault,San Juan Capistrano
5722cbf8fc13ae3fa40005e4,Male,Sunday,Morning,Murder,Brea
5722cbf8fc13ae3fa40005e5,Female,Friday,Night,Shooting,Stanton
5722cbf8fc13ae3fa40005e6,Female,Sunday,Afternoon,Shooting,Laguna Woods
5722cbf8fc13ae3fa40005e7,Female,Monday,Evening,Kidnap,Cypress
5722cbf8fc13ae3fa40005e8,Male,Sunday,Morning,Assault,Stanton
5722cbf8fc13ae3fa40005e9,Male,Friday,Night,Theft,Villa Park
5722cbf8fc13ae3fa40005ea,Male,Tuesday,Morning,Theft,Lake Forest
5722cbf8fc13ae3fa40005eb,Female,Friday,Morning,Shooting,Fountain Valley
5722cbf8fc13ae3fa40005ec,Male,Monday,Afternoon,Kidnap,Brea
5722cbf8fc13ae3fa40005ed,Female,Tuesday,Afternoon,Assault,Villa Park
5722cbf8fc13ae3fa40005ee,Female,Monday,Evening,Theft,Los Alamitos
5722cbf8fc13ae3fa40005ef,Female,Monday,Night,Murder,Brea
5722cbf8fc13ae3fa40005f0,Male,Tuesday,Afternoon,Assault,Laguna Beach
5722cbf8fc13ae3fa40005f1,Female,Thursday,Morning,Assault,Cypress
5722cbf8fc13ae3fa40005f2,Female,Saturday,Evening,Assault,San Juan Capistrano
5722cbf8fc13ae3fa40005f3,Male,Saturday,Afternoon,Kidnap,Brea
5722cbf8fc13ae3fa40005f4,Male,Thursday,Afternoon,Shooting,Brea
5722cbf8fc13ae3fa40005f5,Female,Friday,Night,Assault,Laguna Hills
5722cbf8fc13ae3fa40005f6,Male,Saturday,Evening,Theft,La Palma
5722cbf8fc13ae3fa40005f7,Female,Saturday,Evening,Kidnap,Tustin
5722cbf8fc13ae3fa40005f8,Female,Saturday,Night,Assault,Orange
5722cbf8fc13ae3fa40005f9,Female,Sunday,Night,Shooting,Cypress
5722cbf8fc13ae3fa40005fa,Male,Tuesday,Night,Assault,Brea
5722cbf8fc13ae3fa40005fb,Male,Monday,Evening,Murder,Rancho Santa Margarita
5722cbf8fc13ae3fa40005fc,Male,Friday,Evening,Theft,Mission Viejo
5722cbf8fc13ae3fa40005fd,Male,Thursday,Night,Assault,Buena Park
5722cbf8fc13ae3fa40005fe,Female,Saturday,Morning,Murder,Laguna Niguel
5722cbf8fc13ae3fa40005ff,Male,Sunday,Afternoon,Theft,Fountain Valley
5722cbf8fc13ae3fa4000600,Male,Tuesday,Evening,Murder,Westminster
5722cbf8fc13ae3fa4000601,Female,Saturday,Morning,Assault,Newport Beach
5722cbf8fc13ae3fa4000602,Male,Thursday,Afternoon,Assault,Villa Park
5722cbf8fc13ae3fa4000603,Female,Saturday,Evening,Shooting,San Clemente
5722cbf8fc13ae3fa4000604,Male,Tuesday,Night,Kidnap,San Clemente
5722cbf8fc13ae3fa4000605,Male,Saturday,Night,Assault,Huntington Beach
5722cbf8fc13ae3fa4000606,Female,Sunday,Afternoon,Murder,Newport Beach
5722cbf8fc13ae3fa4000607,Female,Wednesday,Evening,Murder,Laguna Niguel
5722cbf8fc13ae3fa4000608,Male,Monday,Evening,Murder,Irvine
5722cbf8fc13ae3fa4000609,Female,Friday,Afternoon,Shooting,Santa Ana
5722cbf8fc13ae3fa400060a,Female,Monday,Afternoon,Shooting,Rancho Santa Margarita
5722cbf8fc13ae3fa400060b,Male,Friday,Night,Assault,Laguna Woods
5722cbf8fc13ae3fa400060c,Male,Friday,Afternoon,Shooting,Tustin
5722cbf8fc13ae3fa400060d,Male,Sunday,Evening,Shooting,San Clemente
5722cbf8fc13ae3fa400060e,Female,Monday,Morning,Assault,Laguna Hills
5722cbf8fc13ae3fa400060f,Female,Sunday,Afternoon,Murder,La Habra
5722cbf8fc13ae3fa4000610,Male,Wednesday,Evening,Murder,Buena Park
5722cbf8fc13ae3fa4000611,Female,Wednesday,Night,Theft,Stanton
5722cbf8fc13ae3fa4000612,Male,Monday,Night,Theft,Mission Viejo
5722cbf8fc13ae3fa4000613,Male,Tuesday,Morning,Murder,Buena Park
5722cbf8fc13ae3fa4000614,Female,Saturday,Afternoon,Assault,Buena Park
5722cbf8fc13ae3fa4000615,Female,Thursday,Night,Shooting,Los Alamitos
5722cbf8fc13ae3fa4000616,Male,Sunday,Morning,Assault,Seal Beach
5722cbf8fc13ae3fa4000617,Female,Monday,Morning,Theft,San Clemente
5722cbf8fc13ae3fa4000618,Male,Monday,Morning,Shooting,Seal Beach
5722cbf8fc13ae3fa4000619,Male,Wednesday,Morning,Assault,Laguna Hills
5722cbf8fc13ae3fa400061a,Female,Tuesday,Afternoon,Assault,Los Alamitos
5722cbf8fc13ae3fa400061b,Female,Tuesday,Morning,Shooting,Fountain Valley
5722cbf8fc13ae3fa400061c,Female,Thursday,Night,Assault,Brea
5722cbf8fc13ae3fa400061d,Female,Wednesday,Afternoon,Shooting,Newport Beach
5722cbf8fc13ae3fa400061e,Female,Monday,Morning,Murder,Cypress
5722cbf8fc13ae3fa400061f,Female,Sunday,Afternoon,Murder,Newport Beach
5722cbf8fc13ae3fa4000620,Male,Wednesday,Night,Theft,Yorba Linda
5722cbf8fc13ae3fa4000621,Female,Tuesday,Night,Murder,Irvine
5722cbf8fc13ae3fa4000622,Male,Friday,Evening,Shooting,Los Alamitos
5722cbf8fc13ae3fa4000623,Female,Thursday,Night,Kidnap,Seal Beach
5722cbf8fc13ae3fa4000624,Male,Thursday,Evening,Assault,Villa Park
5722cbf8fc13ae3fa4000625,Male,Saturday,Morning,Shooting,Mission Viejo
5722cbf8fc13ae3fa4000626,Female,Sunday,Evening,Murder,Huntington Beach
5722cbf8fc13ae3fa4000627,Male,Tuesday,Morning,Assault,Lake Forest
5722cbf8fc13ae3fa4000628,Female,Thursday,Night,Assault,Brea
5722cbf8fc13ae3fa4000629,Female,Saturday,Afternoon,Theft,Laguna Niguel
5722cbf8fc13ae3fa400062a,Female,Monday,Evening,Theft,Mission Viejo
5722cbf8fc13ae3fa400062b,Female,Thursday,Afternoon,Shooting,Laguna Beach
5722cbf8fc13ae3fa400062c,Male,Sunday,Night,Theft,La Palma
5722cbf8fc13ae3fa400062d,Male,Saturday,Evening,Shooting,Stanton
5722cbf8fc13ae3fa400062e,Male,Saturday,Morning,Shooting,Yorba Linda
5722cbf8fc13ae3fa400062f,Male,Monday,Morning,Murder,Newport Beach
5722cbf8fc13ae3fa4000630,Male,Tuesday,Evening,Assault,San Clemente
5722cbf8fc13ae3fa4000631,Male,Monday,Morning,Theft,Seal Beach
5722cbf8fc13ae3fa4000632,Female,Tuesday,Afternoon,Assault,Fullerton
5722cbf8fc13ae3fa4000633,Male,Wednesday,Morning,Theft,Tustin
5722cbf8fc13ae3fa4000634,Male,Tuesday,Evening,Shooting,Villa Park
5722cbf8fc13ae3fa4000635,Male,Wednesday,Evening,Assault,Villa Park
5722cbf8fc13ae3fa4000636,Male,Sunday,Evening,Theft,La Habra
5722cbf8fc13ae3fa4000637,Female,Sunday,Afternoon,Murder,Yorba Linda
5722cbf8fc13ae3fa4000638,Female,Tuesday,Evening,Assault,Costa Mesa
5722cbf8fc13ae3fa4000639,Male,Wednesday,Evening,Shooting,Newport Beach
5722cbf8fc13ae3fa400063a,Female,Tuesday,Night,Kidnap,Santa Ana
5722cbf8fc13ae3fa400063b,Female,Sunday,Evening,Theft,Garden Grove
5722cbf8fc13ae3fa400063c,Female,Wednesday,Evening,Assault,Lake Forest
5722cbf8fc13ae3fa400063d,Male,Friday,Afternoon,Theft,Laguna Woods
5722cbf8fc13ae3fa400063e,Male,Friday,Night,Murder,Yorba Linda
5722cbf8fc13ae3fa400063f,Male,Thursday,Night,Assault,Brea
5722cbf8fc13ae3fa4000640,Male,Friday,Evening,Shooting,Laguna Beach
5722cbf8fc13ae3fa4000641,Female,Monday,Afternoon,Assault,Garden Grove
5722cbf8fc13ae3fa4000642,Female,Thursday,Morning,Kidnap,Garden Grove
5722cbf8fc13ae3fa4000643,Male,Tuesday,Evening,Kidnap,La Habra
5722cbf8fc13ae3fa4000644,Male,Thursday,Evening,Shooting,Aliso Viejo
5722cbf8fc13ae3fa4000645,Male,Wednesday,Afternoon,Theft,Placentia
5722cbf8fc13ae3fa4000646,Male,Tuesday,Evening,Murder,San Juan Capistrano
5722cbf8fc13ae3fa4000647,Female,Thursday,Afternoon,Kidnap,Rancho Santa Margarita
5722cbf8fc13ae3fa4000648,Female,Thursday,Evening,Kidnap,Lake Forest
5722cbf8fc13ae3fa4000649,Female,Saturday,Morning,Murder,La Palma
5722cbf8fc13ae3fa400064a,Female,Wednesday,Night,Shooting,Laguna Hills
5722cbf8fc13ae3fa400064b,Female,Tuesday,Evening,Assault,Laguna Beach
5722cbf8fc13ae3fa400064c,Female,Thursday,Morning,Theft,Westminster
5722cbf8fc13ae3fa400064d,Male,Monday,Night,Theft,Huntington Beach
5722cbf8fc13ae3fa400064e,Female,Saturday,Night,Shooting,Newport Beach
5722cbf8fc13ae3fa400064f,Female,Monday,Afternoon,Assault,Anaheim
5722cbf8fc13ae3fa4000650,Female,Thursday,Afternoon,Shooting,La Palma
5722cbf8fc13ae3fa4000651,Male,Friday,Night,Assault,Irvine
5722cbf8fc13ae3fa4000652,Male,Tuesday,Evening,Theft,Costa Mesa
5722cbf8fc13ae3fa4000653,Female,Thursday,Night,Theft,Lake Forest
5722cbf8fc13ae3fa4000654,Female,Sunday,Afternoon,Shooting,San Clemente
5722cbf8fc13ae3fa4000655,Female,Monday,Evening,Shooting,Los Alamitos
5722cbf8fc13ae3fa4000656,Male,Saturday,Evening,Theft,Aliso Viejo
5722cbf8fc13ae3fa4000657,Male,Saturday,Afternoon,Murder,Yorba Linda
5722cbf8fc13ae3fa4000658,Male,Saturday,Evening,Assault,Brea
5722cbf8fc13ae3fa4000659,Female,Saturday,Morning,Shooting,Garden Grove
5722cbf8fc13ae3fa400065a,Female,Saturday,Night,Kidnap,San Juan Capistrano
5722cbf8fc13ae3fa400065b,Male,Saturday,Afternoon,Kidnap,Yorba Linda
5722cbf8fc13ae3fa400065c,Female,Friday,Night,Murder,Fountain Valley
5722cbf8fc13ae3fa400065d,Female,Sunday,Evening,Shooting,Seal Beach
5722cbf8fc13ae3fa400065e,Male,Monday,Night,Kidnap,Laguna Niguel
5722cbf8fc13ae3fa400065f,Male,Friday,Night,Kidnap,Aliso Viejo
5722cbf8fc13ae3fa4000660,Male,Saturday,Night,Murder,Villa Park
5722cbf8fc13ae3fa4000661,Male,Saturday,Night,Theft,Placentia
5722cbf8fc13ae3fa4000662,Male,Tuesday,Night,Assault,Seal Beach
5722cbf8fc13ae3fa4000663,Male,Wednesday,Night,Assault,Laguna Hills
5722cbf8fc13ae3fa4000664,Female,Sunday,Afternoon,Kidnap,San Juan Capistrano
5722cbf8fc13ae3fa4000665,Female,Thursday,Evening,Assault,Yorba Linda
5722cbf8fc13ae3fa4000666,Female,Sunday,Morning,Theft,Aliso Viejo
5722cbf8fc13ae3fa4000667,Female,Saturday,Evening,Theft,Laguna Beach
5722cbf8fc13ae3fa4000668,Male,Monday,Evening,Assault,San Clemente
5722cbf8fc13ae3fa4000669,Female,Monday,Night,Assault,Tustin
5722cbf8fc13ae3fa400066a,Male,Monday,Night,Shooting,Rancho Santa Margarita
5722cbf8fc13ae3fa400066b,Male,Friday,Morning,Murder,Rancho Santa Margarita
5722cbf8fc13ae3fa400066c,Male,Wednesday,Morning,Kidnap,Dana Point
5722cbf8fc13ae3fa400066d,Female,Wednesday,Afternoon,Murder,Fountain Valley
5722cbf8fc13ae3fa400066e,Male,Saturday,Afternoon,Assault,Placentia
5722cbf8fc13ae3fa400066f,Male,Saturday,Night,Assault,Irvine
5722cbf8fc13ae3fa4000670,Male,Friday,Morning,Kidnap,Westminster
5722cbf8fc13ae3fa4000671,Male,Saturday,Morning,Murder,La Habra
5722cbf8fc13ae3fa4000672,Female,Monday,Evening,Theft,Westminster
5722cbf8fc13ae3fa4000673,Female,Friday,Night,Theft,Aliso Viejo
5722cbf8fc13ae3fa4000674,Male,Saturday,Morning,Murder,Los Alamitos
5722cbf8fc13ae3fa4000675,Female,Monday,Night,Assault,Tustin
5722cbf8fc13ae3fa4000676,Male,Sunday,Morning,Theft,Rancho Santa Margarita
5722cbf8fc13ae3fa4000677,Female,Sunday,Morning,Assault,Placentia
5722cbf8fc13ae3fa4000678,Male,Wednesday,Evening,Kidnap,Costa Mesa
5722cbf8fc13ae3fa4000679,Female,Thursday,Night,Shooting,Garden Grove
5722cbf8fc13ae3fa400067a,Male,Thursday,Afternoon,Assault,Rancho Santa Margarita
5722cbf8fc13ae3fa400067b,Female,Tuesday,Afternoon,Theft,Aliso Viejo
5722cbf8fc13ae3fa400067c,Female,Saturday,Evening,Assault,San Clemente
5722cbf8fc13ae3fa400067d,Male,Wednesday,Morning,Shooting,Los Alamitos
5722cbf8fc13ae3fa400067e,Female,Sunday,Night,Assault,Westminster
5722cbf8fc13ae3fa400067f,Male,Sunday,Afternoon,Theft,Los Alamitos
5722cbf8fc13ae3fa4000680,Female,Wednesday,Evening,Murder,Placentia
5722cbf8fc13ae3fa4000681,Male,Tuesday,Morning,Theft,Laguna Hills
