case_number,gender,day,time_of_day,Offence,City
5722cc83fc13ae3fa40014fe,Male,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa40014ff,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001500,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001501,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001502,Female,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001503,Female,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001504,Male,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001505,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001506,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001507,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001508,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001509,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400150a,Male,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa400150b,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa400150c,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa400150d,Female,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa400150e,Male,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa400150f,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001510,Female,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001511,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001512,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001513,Female,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001514,Male,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001515,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001516,Male,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa4001517,Male,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa4001518,Female,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa4001519,Male,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa400151a,Male,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa400151b,Female,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa400151c,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400151d,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400151e,Male,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa400151f,Male,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001520,Male,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001521,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001522,Male,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa4001523,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001524,Male,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001525,Male,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa4001526,Male,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001527,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001528,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001529,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400152a,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa400152b,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400152c,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa400152d,Male,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa400152e,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa400152f,Female,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa4001530,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001531,Female,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa4001532,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001533,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001534,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001535,Male,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001536,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001537,Male,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001538,Female,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa4001539,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400153a,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400153b,Male,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa400153c,Female,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa400153d,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa400153e,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa400153f,Female,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001540,Female,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa4001541,Male,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001542,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001543,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001544,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001545,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001546,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001547,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001548,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001549,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400154a,Male,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa400154b,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa400154c,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa400154d,Male,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa400154e,Male,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa400154f,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001550,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001551,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001552,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001553,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001554,Female,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa4001555,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001556,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001557,Male,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001558,Male,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001559,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400155a,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa400155b,Male,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa400155c,Male,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa400155d,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400155e,Male,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa400155f,Female,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001560,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001561,Female,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001562,Male,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa4001563,Female,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001564,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001565,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001566,Male,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001567,Female,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001568,Male,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001569,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa400156a,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400156b,Male,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa400156c,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa400156d,Male,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa400156e,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400156f,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001570,Female,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001571,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001572,Male,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001573,Male,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001574,Male,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa4001575,Female,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa4001576,Male,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa4001577,Male,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001578,Female,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa4001579,Female,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa400157a,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa400157b,Female,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa400157c,Male,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa400157d,Male,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa400157e,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400157f,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001580,Male,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001581,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001582,Male,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa4001583,Female,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa4001584,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001585,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001586,Female,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001587,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001588,Female,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001589,Female,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa400158a,Female,Friday,Night,Assault,Santa Ana
5722cc83fc13ae3fa400158b,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400158c,Female,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa400158d,Male,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa400158e,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400158f,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa4001590,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa4001591,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001592,Female,Saturday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001593,Female,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa4001594,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa4001595,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa4001596,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa4001597,Female,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa4001598,Female,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa4001599,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa400159a,Male,Friday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa400159b,Female,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa400159c,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400159d,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa400159e,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa400159f,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015a0,Male,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa40015a1,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015a2,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015a3,Male,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa40015a4,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015a5,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015a6,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015a7,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015a8,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015a9,Female,Saturday,Night,Shooting,Tustin
5722cc83fc13ae3fa40015aa,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015ab,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015ac,Male,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015ad,Female,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa40015ae,Male,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015af,Female,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015b0,Male,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015b1,Male,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa40015b2,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015b3,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015b4,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015b5,Male,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa40015b6,Male,Friday,Night,Theft,Tustin
5722cc83fc13ae3fa40015b7,Female,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa40015b8,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015b9,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa40015ba,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015bb,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015bc,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa40015bd,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015be,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015bf,Male,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa40015c0,Male,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015c1,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015c2,Female,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015c3,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015c4,Female,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015c5,Female,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015c6,Male,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa40015c7,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015c8,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015c9,Female,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa40015ca,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015cb,Male,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015cc,Female,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015cd,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015ce,Female,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015cf,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015d0,Male,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015d1,Male,Saturday,Night,Theft,Tustin
5722cc83fc13ae3fa40015d2,Female,Saturday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015d3,Male,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015d4,Male,Saturday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa40015d5,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015d6,Male,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015d7,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015d8,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015d9,Female,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015da,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015db,Female,Friday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015dc,Female,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015dd,Female,Friday,Night,Assault,Fullerton
5722cc83fc13ae3fa40015de,Male,Friday,Night,Theft,Costa Mesa
5722cc83fc13ae3fa40015df,Female,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa40015e0,Male,Saturday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015e1,Female,Saturday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015e2,Male,Friday,Night,Theft,Santa Ana
5722cc83fc13ae3fa40015e3,Male,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa40015e4,Female,Friday,Night,Assault,Tustin
5722cc83fc13ae3fa40015e5,Male,Friday,Night,Shooting,Costa Mesa
5722cc83fc13ae3fa40015e6,Female,Friday,Night,Shooting,Fullerton
5722cc83fc13ae3fa40015e7,Male,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa40015e8,Male,Saturday,Night,Assault,Santa Ana
5722cc83fc13ae3fa40015e9,Female,Saturday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015ea,Female,Friday,Night,Shooting,Tustin
5722cc83fc13ae3fa40015eb,Female,Friday,Night,Theft,Fullerton
5722cc83fc13ae3fa40015ec,Male,Saturday,Night,Assault,Tustin
5722cc83fc13ae3fa40015ed,Male,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015ee,Male,Saturday,Night,Assault,Costa Mesa
5722cc83fc13ae3fa40015ef,Male,Saturday,Night,Shooting,Santa Ana
5722cc83fc13ae3fa40015f0,Male,Friday,Night,Assault,Tustin
5722cc84fc13ae3fa40015f1,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa40015f2,Female,Saturday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa40015f3,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa40015f4,Female,Friday,Night,Theft,Santa Ana
5722cc84fc13ae3fa40015f5,Female,Friday,Night,Assault,Tustin
5722cc84fc13ae3fa40015f6,Male,Saturday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa40015f7,Female,Saturday,Night,Theft,Santa Ana
5722cc84fc13ae3fa40015f8,Female,Friday,Night,Assault,Santa Ana
5722cc84fc13ae3fa40015f9,Male,Saturday,Night,Assault,Santa Ana
5722cc84fc13ae3fa40015fa,Female,Saturday,Night,Shooting,Tustin
5722cc84fc13ae3fa40015fb,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa40015fc,Female,Saturday,Night,Shooting,Fullerton
5722cc84fc13ae3fa40015fd,Female,Friday,Night,Shooting,Fullerton
5722cc84fc13ae3fa40015fe,Male,Saturday,Night,Theft,Fullerton
5722cc84fc13ae3fa40015ff,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa4001600,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa4001601,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa4001602,Female,Saturday,Night,Assault,Santa Ana
5722cc84fc13ae3fa4001603,Female,Friday,Night,Theft,Fullerton
5722cc84fc13ae3fa4001604,Female,Friday,Night,Shooting,Fullerton
5722cc84fc13ae3fa4001605,Male,Friday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa4001606,Female,Friday,Night,Assault,Santa Ana
5722cc84fc13ae3fa4001607,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa4001608,Male,Saturday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa4001609,Male,Saturday,Night,Theft,Santa Ana
5722cc84fc13ae3fa400160a,Female,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa400160b,Female,Saturday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa400160c,Female,Friday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa400160d,Male,Saturday,Night,Assault,Fullerton
5722cc84fc13ae3fa400160e,Male,Saturday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa400160f,Male,Saturday,Night,Assault,Santa Ana
5722cc84fc13ae3fa4001610,Male,Saturday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa4001611,Male,Saturday,Night,Theft,Santa Ana
5722cc84fc13ae3fa4001612,Male,Friday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa4001613,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa4001614,Female,Friday,Night,Shooting,Santa Ana
5722cc84fc13ae3fa4001615,Male,Saturday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001616,Female,Friday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001617,Female,Friday,Night,Theft,Fullerton
5722cc84fc13ae3fa4001618,Male,Friday,Night,Theft,Fullerton
5722cc84fc13ae3fa4001619,Female,Friday,Night,Assault,Tustin
5722cc84fc13ae3fa400161a,Female,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa400161b,Male,Friday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa400161c,Female,Saturday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa400161d,Female,Friday,Night,Theft,Fullerton
5722cc84fc13ae3fa400161e,Male,Saturday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa400161f,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa4001620,Female,Friday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001621,Female,Friday,Night,Theft,Santa Ana
5722cc84fc13ae3fa4001622,Male,Saturday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001623,Male,Saturday,Night,Theft,Fullerton
5722cc84fc13ae3fa4001624,Female,Friday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa4001625,Male,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa4001626,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa4001627,Female,Friday,Night,Assault,Santa Ana
5722cc84fc13ae3fa4001628,Male,Friday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa4001629,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa400162a,Female,Saturday,Night,Assault,Tustin
5722cc84fc13ae3fa400162b,Male,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa400162c,Male,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa400162d,Male,Friday,Night,Assault,Fullerton
5722cc84fc13ae3fa400162e,Male,Friday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa400162f,Female,Saturday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa4001630,Female,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa4001631,Male,Saturday,Night,Shooting,Costa Mesa
5722cc84fc13ae3fa4001632,Female,Saturday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa4001633,Female,Saturday,Night,Assault,Costa Mesa
5722cc84fc13ae3fa4001634,Male,Friday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001635,Female,Friday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001636,Female,Saturday,Night,Theft,Santa Ana
5722cc84fc13ae3fa4001637,Male,Saturday,Night,Theft,Tustin
5722cc84fc13ae3fa4001638,Female,Friday,Night,Shooting,Tustin
5722cc84fc13ae3fa4001639,Female,Saturday,Night,Theft,Costa Mesa
5722cc84fc13ae3fa400163a,Male,Friday,Night,Assault,Santa Ana
5722cc84fc13ae3fa400163b,Female,Friday,Night,Shooting,Costa Mesa
