case_number,gender,day,time_of_day,Offence,City
5722cc5ffc13ae3fb300202c,Female,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb300202d,Male,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb300202e,Female,Saturday,Night,Assault,Placentia
5722cc5ffc13ae3fb300202f,Male,Saturday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb3002030,Male,Sunday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb3002031,Female,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002032,Female,Sunday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb3002033,Female,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb3002034,Female,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002035,Female,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002036,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb3002037,Male,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb3002038,Female,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002039,Male,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb300203a,Male,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb300203b,Male,Sunday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb300203c,Male,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb300203d,Female,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb300203e,Female,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb300203f,Male,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002040,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb3002041,Female,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002042,Female,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002043,Female,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb3002044,Male,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb3002045,Female,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb3002046,Male,Sunday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb3002047,Male,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002048,Female,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002049,Male,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb300204a,Male,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb300204b,Male,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb300204c,Male,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb300204d,Male,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300204e,Male,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb300204f,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002050,Female,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002051,Female,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb3002052,Female,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002053,Male,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002054,Male,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002055,Female,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002056,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb3002057,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002058,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb3002059,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb300205a,Male,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300205b,Male,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb300205c,Female,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb300205d,Female,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb300205e,Female,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb300205f,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002060,Male,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb3002061,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002062,Male,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb3002063,Female,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002064,Male,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002065,Male,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb3002066,Male,Sunday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb3002067,Female,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002068,Male,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002069,Female,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300206a,Male,Sunday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb300206b,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb300206c,Female,Sunday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb300206d,Male,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb300206e,Male,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb300206f,Female,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb3002070,Male,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002071,Male,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002072,Male,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb3002073,Female,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb3002074,Male,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb3002075,Female,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb3002076,Female,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002077,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002078,Male,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002079,Male,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300207a,Female,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb300207b,Female,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb300207c,Female,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb300207d,Female,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb300207e,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb300207f,Male,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002080,Male,Saturday,Night,Assault,Placentia
5722cc5ffc13ae3fb3002081,Male,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb3002082,Male,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb3002083,Male,Sunday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb3002084,Female,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb3002085,Male,Saturday,Night,Assault,Placentia
5722cc5ffc13ae3fb3002086,Female,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002087,Male,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb3002088,Male,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb3002089,Male,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb300208a,Male,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb300208b,Female,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300208c,Male,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb300208d,Male,Saturday,Night,Theft,Placentia
5722cc5ffc13ae3fb300208e,Male,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb300208f,Female,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002090,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002091,Male,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb3002092,Male,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb3002093,Female,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb3002094,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb3002095,Male,Sunday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002096,Male,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb3002097,Male,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb3002098,Male,Sunday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002099,Male,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb300209a,Male,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb300209b,Male,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb300209c,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb300209d,Female,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb300209e,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb300209f,Female,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb30020a0,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020a1,Female,Saturday,Night,Theft,Placentia
5722cc5ffc13ae3fb30020a2,Female,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020a3,Female,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020a4,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020a5,Male,Saturday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb30020a6,Female,Sunday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020a7,Male,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb30020a8,Male,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020a9,Male,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020aa,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020ab,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020ac,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020ad,Female,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020ae,Male,Sunday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020af,Male,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020b0,Female,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020b1,Female,Sunday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020b2,Female,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020b3,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020b4,Male,Saturday,Night,Assault,Tustin
5722cc5ffc13ae3fb30020b5,Female,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020b6,Female,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020b7,Female,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020b8,Female,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb30020b9,Male,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb30020ba,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020bb,Male,Sunday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb30020bc,Female,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020bd,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb30020be,Female,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020bf,Female,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020c0,Male,Sunday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb30020c1,Male,Saturday,Night,Theft,Placentia
5722cc5ffc13ae3fb30020c2,Female,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020c3,Male,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020c4,Male,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb30020c5,Female,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb30020c6,Female,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020c7,Female,Sunday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020c8,Male,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020c9,Female,Saturday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb30020ca,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020cb,Female,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020cc,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb30020cd,Female,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020ce,Female,Saturday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020cf,Female,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020d0,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb30020d1,Female,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020d2,Female,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020d3,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020d4,Male,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020d5,Female,Sunday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020d6,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb30020d7,Female,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb30020d8,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb30020d9,Male,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020da,Female,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb30020db,Female,Saturday,Night,Theft,Placentia
5722cc5ffc13ae3fb30020dc,Female,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020dd,Male,Sunday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020de,Male,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020df,Female,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb30020e0,Female,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb30020e1,Male,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020e2,Female,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020e3,Female,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020e4,Female,Saturday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb30020e5,Female,Sunday,Night,Assault,Costa Mesa
5722cc5ffc13ae3fb30020e6,Male,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020e7,Female,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020e8,Female,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020e9,Female,Sunday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020ea,Male,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020eb,Male,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb30020ec,Male,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb30020ed,Male,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020ee,Male,Sunday,Night,Theft,Placentia
5722cc5ffc13ae3fb30020ef,Female,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb30020f0,Female,Saturday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020f1,Female,Saturday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020f2,Female,Saturday,Night,Kidnap,Tustin
5722cc5ffc13ae3fb30020f3,Female,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb30020f4,Female,Sunday,Night,Assault,Tustin
5722cc5ffc13ae3fb30020f5,Female,Sunday,Night,Shooting,Costa Mesa
5722cc5ffc13ae3fb30020f6,Male,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb30020f7,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc5ffc13ae3fb30020f8,Male,Sunday,Night,Assault,Placentia
5722cc5ffc13ae3fb30020f9,Male,Saturday,Night,Shooting,Tustin
5722cc5ffc13ae3fb30020fa,Male,Sunday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb30020fb,Male,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb30020fc,Male,Sunday,Night,Kidnap,Santa Ana
5722cc5ffc13ae3fb30020fd,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb30020fe,Female,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb30020ff,Female,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb3002100,Female,Saturday,Night,Theft,Santa Ana
5722cc5ffc13ae3fb3002101,Female,Sunday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002102,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002103,Male,Saturday,Night,Shooting,Placentia
5722cc5ffc13ae3fb3002104,Male,Saturday,Night,Theft,Costa Mesa
5722cc5ffc13ae3fb3002105,Male,Saturday,Night,Theft,Placentia
5722cc5ffc13ae3fb3002106,Male,Saturday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb3002107,Male,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb3002108,Female,Saturday,Night,Assault,Santa Ana
5722cc5ffc13ae3fb3002109,Female,Saturday,Night,Theft,Tustin
5722cc5ffc13ae3fb300210a,Male,Saturday,Night,Shooting,Santa Ana
5722cc5ffc13ae3fb300210b,Female,Sunday,Night,Kidnap,Placentia
5722cc5ffc13ae3fb300210c,Male,Sunday,Night,Shooting,Tustin
5722cc5ffc13ae3fb300210d,Female,Sunday,Night,Theft,Santa Ana
5722cc60fc13ae3fb300210e,Male,Saturday,Night,Theft,Costa Mesa
5722cc60fc13ae3fb300210f,Male,Sunday,Night,Shooting,Santa Ana
5722cc60fc13ae3fb3002110,Female,Saturday,Night,Theft,Santa Ana
5722cc60fc13ae3fb3002111,Female,Saturday,Night,Theft,Santa Ana
5722cc60fc13ae3fb3002112,Female,Saturday,Night,Shooting,Placentia
5722cc60fc13ae3fb3002113,Female,Saturday,Night,Theft,Placentia
5722cc60fc13ae3fb3002114,Female,Sunday,Night,Shooting,Costa Mesa
5722cc60fc13ae3fb3002115,Male,Sunday,Night,Kidnap,Santa Ana
5722cc60fc13ae3fb3002116,Male,Sunday,Night,Assault,Costa Mesa
5722cc60fc13ae3fb3002117,Female,Sunday,Night,Theft,Placentia
5722cc60fc13ae3fb3002118,Male,Saturday,Night,Theft,Costa Mesa
5722cc60fc13ae3fb3002119,Male,Sunday,Night,Theft,Placentia
5722cc60fc13ae3fb300211a,Female,Saturday,Night,Theft,Santa Ana
5722cc60fc13ae3fb300211b,Male,Sunday,Night,Shooting,Santa Ana
5722cc60fc13ae3fb300211c,Female,Sunday,Night,Kidnap,Santa Ana
5722cc60fc13ae3fb300211d,Male,Saturday,Night,Shooting,Tustin
5722cc60fc13ae3fb300211e,Female,Saturday,Night,Theft,Placentia
5722cc60fc13ae3fb300211f,Female,Sunday,Night,Shooting,Tustin
5722cc60fc13ae3fb3002120,Male,Saturday,Night,Shooting,Placentia
5722cc60fc13ae3fb3002121,Male,Sunday,Night,Shooting,Costa Mesa
5722cc60fc13ae3fb3002122,Male,Saturday,Night,Kidnap,Placentia
5722cc60fc13ae3fb3002123,Male,Saturday,Night,Theft,Santa Ana
5722cc60fc13ae3fb3002124,Female,Saturday,Night,Assault,Santa Ana
5722cc60fc13ae3fb3002125,Female,Sunday,Night,Kidnap,Costa Mesa
5722cc60fc13ae3fb3002126,Male,Saturday,Night,Shooting,Santa Ana
5722cc60fc13ae3fb3002127,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc60fc13ae3fb3002128,Female,Sunday,Night,Theft,Costa Mesa
5722cc60fc13ae3fb3002129,Male,Saturday,Night,Assault,Placentia
5722cc60fc13ae3fb300212a,Female,Saturday,Night,Theft,Tustin
5722cc60fc13ae3fb300212b,Female,Sunday,Night,Shooting,Costa Mesa
5722cc60fc13ae3fb300212c,Male,Sunday,Night,Assault,Tustin
5722cc60fc13ae3fb300212d,Male,Sunday,Night,Shooting,Placentia
5722cc60fc13ae3fb300212e,Male,Sunday,Night,Assault,Tustin
5722cc60fc13ae3fb300212f,Female,Saturday,Night,Shooting,Placentia
5722cc60fc13ae3fb3002130,Male,Saturday,Night,Theft,Tustin
5722cc60fc13ae3fb3002131,Female,Sunday,Night,Assault,Costa Mesa
5722cc60fc13ae3fb3002132,Male,Saturday,Night,Theft,Santa Ana
5722cc60fc13ae3fb3002133,Male,Saturday,Night,Kidnap,Costa Mesa
5722cc60fc13ae3fb3002134,Female,Sunday,Night,Kidnap,Costa Mesa
5722cc60fc13ae3fb3002135,Female,Saturday,Night,Shooting,Tustin
