case_number,gender,day,time_of_day,Offence,City
5722cbf9fc13ae3fad0005ba,Male,Wednesday,Morning,Kidnap,Seal Beach
5722cbf9fc13ae3fad0005bb,Female,Tuesday,Evening,Theft,Santa Ana
5722cbf9fc13ae3fad0005bc,Female,Saturday,Night,Murder,La Palma
5722cbf9fc13ae3fad0005bd,Male,Sunday,Night,Theft,Garden Grove
5722cbf9fc13ae3fad0005be,Female,Tuesday,Evening,Murder,Tustin
5722cbf9fc13ae3fad0005bf,Male,Monday,Evening,Theft,Costa Mesa
5722cbf9fc13ae3fad0005c0,Female,Wednesday,Evening,Murder,Aliso Viejo
5722cbf9fc13ae3fad0005c1,Male,Thursday,Morning,Theft,Buena Park
5722cbf9fc13ae3fad0005c2,Female,Friday,Night,Murder,Santa Ana
5722cbf9fc13ae3fad0005c3,Female,Sunday,Afternoon,Murder,Santa Ana
5722cbf9fc13ae3fad0005c4,Female,Tuesday,Afternoon,Assault,Stanton
5722cbf9fc13ae3fad0005c5,Male,Saturday,Night,Shooting,Dana Point
5722cbf9fc13ae3fad0005c6,Male,Saturday,Night,Shooting,La Habra
5722cbf9fc13ae3fad0005c7,Male,Monday,Night,Assault,Stanton
5722cbf9fc13ae3fad0005c8,Male,Thursday,Evening,Theft,Newport Beach
5722cbf9fc13ae3fad0005c9,Male,Thursday,Afternoon,Theft,La Palma
5722cbf9fc13ae3fad0005ca,Male,Monday,Morning,Theft,Lake Forest
5722cbf9fc13ae3fad0005cb,Male,Friday,Afternoon,Shooting,Orange
5722cbf9fc13ae3fad0005cc,Male,Tuesday,Morning,Theft,Santa Ana
5722cbf9fc13ae3fad0005cd,Male,Wednesday,Morning,Murder,San Juan Capistrano
5722cbf9fc13ae3fad0005ce,Male,Sunday,Morning,Assault,Lake Forest
5722cbf9fc13ae3fad0005cf,Female,Tuesday,Afternoon,Shooting,Irvine
5722cbf9fc13ae3fad0005d0,Male,Tuesday,Morning,Theft,Huntington Beach
5722cbf9fc13ae3fad0005d1,Female,Friday,Morning,Murder,Seal Beach
5722cbf9fc13ae3fad0005d2,Female,Sunday,Night,Assault,Cypress
5722cbf9fc13ae3fad0005d3,Female,Thursday,Night,Kidnap,Cypress
5722cbf9fc13ae3fad0005d4,Male,Saturday,Night,Murder,Laguna Hills
5722cbf9fc13ae3fad0005d5,Male,Sunday,Night,Assault,Laguna Woods
5722cbf9fc13ae3fad0005d6,Female,Thursday,Morning,Shooting,Laguna Woods
5722cbf9fc13ae3fad0005d7,Male,Monday,Evening,Kidnap,San Juan Capistrano
5722cbf9fc13ae3fad0005d8,Female,Saturday,Evening,Assault,Villa Park
5722cbf9fc13ae3fad0005d9,Male,Tuesday,Afternoon,Murder,Fullerton
5722cbf9fc13ae3fad0005da,Female,Friday,Morning,Kidnap,Villa Park
5722cbf9fc13ae3fad0005db,Female,Wednesday,Afternoon,Shooting,Santa Ana
5722cbf9fc13ae3fad0005dc,Female,Saturday,Afternoon,Theft,Laguna Hills
5722cbf9fc13ae3fad0005dd,Female,Sunday,Morning,Assault,Buena Park
5722cbf9fc13ae3fad0005de,Female,Monday,Morning,Assault,Stanton
5722cbf9fc13ae3fad0005df,Male,Monday,Afternoon,Shooting,Laguna Niguel
5722cbf9fc13ae3fad0005e0,Female,Tuesday,Morning,Assault,Buena Park
5722cbf9fc13ae3fad0005e1,Female,Tuesday,Morning,Kidnap,Fountain Valley
5722cbf9fc13ae3fad0005e2,Female,Monday,Morning,Theft,Anaheim
5722cbf9fc13ae3fad0005e3,Female,Wednesday,Afternoon,Kidnap,Villa Park
5722cbf9fc13ae3fad0005e4,Male,Tuesday,Morning,Theft,Anaheim
5722cbf9fc13ae3fad0005e5,Male,Sunday,Night,Kidnap,Laguna Hills
5722cbf9fc13ae3fad0005e6,Male,Sunday,Night,Murder,Garden Grove
5722cbf9fc13ae3fad0005e7,Female,Sunday,Evening,Theft,Fullerton
5722cbf9fc13ae3fad0005e8,Female,Saturday,Night,Murder,La Palma
5722cbf9fc13ae3fad0005e9,Male,Tuesday,Afternoon,Murder,Laguna Hills
5722cbf9fc13ae3fad0005ea,Male,Wednesday,Evening,Theft,Huntington Beach
5722cbf9fc13ae3fad0005eb,Male,Tuesday,Evening,Shooting,Laguna Beach
5722cbf9fc13ae3fad0005ec,Male,Tuesday,Afternoon,Theft,Orange
5722cbf9fc13ae3fad0005ed,Female,Monday,Afternoon,Assault,Westminster
5722cbf9fc13ae3fad0005ee,Female,Friday,Morning,Assault,Mission Viejo
5722cbf9fc13ae3fad0005ef,Male,Wednesday,Night,Murder,San Juan Capistrano
5722cbf9fc13ae3fad0005f0,Female,Sunday,Morning,Shooting,Westminster
5722cbf9fc13ae3fad0005f1,Female,Thursday,Evening,Assault,Mission Viejo
5722cbf9fc13ae3fad0005f2,Male,Friday,Night,Kidnap,Anaheim
5722cbf9fc13ae3fad0005f3,Male,Wednesday,Evening,Murder,Huntington Beach
5722cbf9fc13ae3fad0005f4,Male,Thursday,Evening,Murder,Dana Point
5722cbf9fc13ae3fad0005f5,Male,Thursday,Afternoon,Theft,Newport Beach
5722cbf9fc13ae3fad0005f6,Female,Sunday,Evening,Theft,Dana Point
5722cbf9fc13ae3fad0005f7,Male,Wednesday,Morning,Murder,Orange
5722cbf9fc13ae3fad0005f8,Female,Wednesday,Afternoon,Theft,La Palma
5722cbf9fc13ae3fad0005f9,Female,Monday,Evening,Shooting,Seal Beach
5722cbf9fc13ae3fad0005fa,Male,Friday,Afternoon,Murder,Irvine
5722cbf9fc13ae3fad0005fb,Female,Thursday,Evening,Shooting,Irvine
5722cbf9fc13ae3fad0005fc,Male,Tuesday,Afternoon,Shooting,Irvine
5722cbf9fc13ae3fad0005fd,Female,Thursday,Evening,Assault,Dana Point
5722cbf9fc13ae3fad0005fe,Female,Friday,Evening,Shooting,Irvine
5722cbf9fc13ae3fad0005ff,Female,Saturday,Evening,Assault,Villa Park
5722cbf9fc13ae3fad000600,Male,Sunday,Evening,Murder,Tustin
5722cbf9fc13ae3fad000601,Female,Monday,Afternoon,Murder,Santa Ana
5722cbf9fc13ae3fad000602,Male,Sunday,Evening,Murder,Santa Ana
5722cbf9fc13ae3fad000603,Female,Friday,Morning,Shooting,Mission Viejo
5722cbf9fc13ae3fad000604,Male,Monday,Afternoon,Assault,San Juan Capistrano
5722cbf9fc13ae3fad000605,Male,Sunday,Morning,Assault,Rancho Santa Margarita
5722cbf9fc13ae3fad000606,Male,Thursday,Afternoon,Shooting,Laguna Beach
5722cbf9fc13ae3fad000607,Female,Monday,Morning,Theft,Mission Viejo
5722cbf9fc13ae3fad000608,Female,Saturday,Afternoon,Shooting,Rancho Santa Margarita
5722cbf9fc13ae3fad000609,Male,Friday,Evening,Murder,Yorba Linda
5722cbf9fc13ae3fad00060a,Female,Saturday,Afternoon,Shooting,Laguna Woods
5722cbf9fc13ae3fad00060b,Male,Saturday,Afternoon,Shooting,Laguna Beach
5722cbf9fc13ae3fad00060c,Male,Wednesday,Evening,Murder,Fullerton
5722cbf9fc13ae3fad00060d,Female,Tuesday,Night,Kidnap,Aliso Viejo
5722cbf9fc13ae3fad00060e,Female,Monday,Afternoon,Theft,Costa Mesa
5722cbf9fc13ae3fad00060f,Male,Sunday,Night,Kidnap,Newport Beach
5722cbf9fc13ae3fad000610,Male,Tuesday,Morning,Assault,Fountain Valley
5722cbf9fc13ae3fad000611,Male,Wednesday,Evening,Theft,Laguna Hills
5722cbf9fc13ae3fad000612,Female,Saturday,Morning,Assault,La Habra
5722cbf9fc13ae3fad000613,Male,Monday,Night,Theft,Stanton
5722cbf9fc13ae3fad000614,Male,Thursday,Night,Kidnap,Santa Ana
5722cbf9fc13ae3fad000615,Female,Sunday,Morning,Murder,Laguna Beach
5722cbf9fc13ae3fad000616,Female,Thursday,Afternoon,Assault,Mission Viejo
5722cbf9fc13ae3fad000617,Female,Tuesday,Afternoon,Assault,Buena Park
5722cbf9fc13ae3fad000618,Male,Friday,Afternoon,Theft,Buena Park
5722cbf9fc13ae3fad000619,Male,Wednesday,Night,Kidnap,Laguna Niguel
5722cbf9fc13ae3fad00061a,Female,Friday,Morning,Kidnap,Lake Forest
5722cbf9fc13ae3fad00061b,Female,Monday,Afternoon,Assault,Los Alamitos
5722cbf9fc13ae3fad00061c,Female,Sunday,Morning,Murder,Fountain Valley
5722cbf9fc13ae3fad00061d,Male,Friday,Night,Theft,Newport Beach
5722cbf9fc13ae3fad00061e,Female,Sunday,Afternoon,Kidnap,Santa Ana
5722cbf9fc13ae3fad00061f,Female,Sunday,Afternoon,Shooting,Westminster
5722cbf9fc13ae3fad000620,Female,Thursday,Night,Theft,Newport Beach
5722cbf9fc13ae3fad000621,Female,Monday,Evening,Assault,Buena Park
5722cbf9fc13ae3fad000622,Male,Wednesday,Evening,Kidnap,Laguna Woods
5722cbf9fc13ae3fad000623,Male,Monday,Evening,Kidnap,Buena Park
5722cbf9fc13ae3fad000624,Female,Wednesday,Afternoon,Assault,Santa Ana
5722cbf9fc13ae3fad000625,Female,Saturday,Morning,Theft,Fullerton
5722cbf9fc13ae3fad000626,Male,Friday,Afternoon,Shooting,Brea
5722cbf9fc13ae3fad000627,Female,Monday,Afternoon,Murder,Tustin
5722cbf9fc13ae3fad000628,Female,Monday,Night,Shooting,Irvine
5722cbf9fc13ae3fad000629,Female,Thursday,Morning,Shooting,Buena Park
5722cbf9fc13ae3fad00062a,Female,Tuesday,Afternoon,Shooting,Irvine
5722cbf9fc13ae3fad00062b,Male,Wednesday,Evening,Murder,Rancho Santa Margarita
5722cbf9fc13ae3fad00062c,Female,Thursday,Night,Theft,La Palma
5722cbf9fc13ae3fad00062d,Female,Saturday,Morning,Assault,San Clemente
5722cbf9fc13ae3fad00062e,Male,Wednesday,Afternoon,Theft,Villa Park
5722cbf9fc13ae3fad00062f,Male,Thursday,Morning,Theft,Los Alamitos
5722cbf9fc13ae3fad000630,Male,Friday,Afternoon,Theft,San Juan Capistrano
5722cbf9fc13ae3fad000631,Female,Tuesday,Morning,Theft,Rancho Santa Margarita
5722cbf9fc13ae3fad000632,Female,Saturday,Night,Kidnap,Fullerton
5722cbf9fc13ae3fad000633,Female,Saturday,Afternoon,Shooting,Brea
5722cbf9fc13ae3fad000634,Female,Tuesday,Evening,Theft,Aliso Viejo
5722cbf9fc13ae3fad000635,Female,Monday,Evening,Shooting,Huntington Beach
5722cbf9fc13ae3fad000636,Female,Sunday,Morning,Assault,Villa Park
5722cbf9fc13ae3fad000637,Male,Tuesday,Night,Kidnap,Fullerton
5722cbf9fc13ae3fad000638,Female,Thursday,Night,Theft,Westminster
5722cbf9fc13ae3fad000639,Female,Monday,Afternoon,Murder,La Habra
5722cbf9fc13ae3fad00063a,Male,Monday,Afternoon,Murder,Aliso Viejo
5722cbf9fc13ae3fad00063b,Male,Friday,Night,Shooting,Los Alamitos
5722cbf9fc13ae3fad00063c,Female,Sunday,Morning,Kidnap,Orange
5722cbf9fc13ae3fad00063d,Female,Friday,Night,Assault,Orange
5722cbf9fc13ae3fad00063e,Female,Friday,Evening,Shooting,Buena Park
5722cbf9fc13ae3fad00063f,Male,Monday,Morning,Kidnap,La Palma
5722cbf9fc13ae3fad000640,Female,Tuesday,Morning,Kidnap,Laguna Hills
5722cbf9fc13ae3fad000641,Female,Saturday,Morning,Shooting,La Palma
5722cbf9fc13ae3fad000642,Male,Friday,Afternoon,Murder,Newport Beach
5722cbf9fc13ae3fad000643,Female,Monday,Night,Theft,Stanton
5722cbf9fc13ae3fad000644,Female,Friday,Afternoon,Assault,Stanton
5722cbf9fc13ae3fad000645,Male,Saturday,Afternoon,Murder,Yorba Linda
5722cbf9fc13ae3fad000646,Female,Friday,Afternoon,Murder,Yorba Linda
5722cbf9fc13ae3fad000647,Female,Monday,Night,Assault,Yorba Linda
5722cbf9fc13ae3fad000648,Female,Tuesday,Night,Theft,Aliso Viejo
5722cbf9fc13ae3fad000649,Male,Saturday,Morning,Shooting,Rancho Santa Margarita
5722cbf9fc13ae3fad00064a,Female,Monday,Evening,Theft,Fullerton
5722cbf9fc13ae3fad00064b,Male,Wednesday,Night,Assault,Yorba Linda
5722cbf9fc13ae3fad00064c,Female,Thursday,Night,Shooting,Yorba Linda
5722cbf9fc13ae3fad00064d,Female,Saturday,Evening,Kidnap,Rancho Santa Margarita
5722cbf9fc13ae3fad00064e,Male,Thursday,Morning,Assault,San Juan Capistrano
5722cbf9fc13ae3fad00064f,Male,Sunday,Night,Shooting,Seal Beach
5722cbf9fc13ae3fad000650,Female,Monday,Evening,Theft,Tustin
5722cbf9fc13ae3fad000651,Male,Tuesday,Night,Theft,Costa Mesa
5722cbf9fc13ae3fad000652,Female,Thursday,Evening,Kidnap,Santa Ana
5722cbf9fc13ae3fad000653,Female,Saturday,Night,Theft,Placentia
5722cbf9fc13ae3fad000654,Male,Sunday,Morning,Shooting,Lake Forest
5722cbf9fc13ae3fad000655,Male,Wednesday,Evening,Theft,Fullerton
5722cbf9fc13ae3fad000656,Male,Wednesday,Morning,Kidnap,Rancho Santa Margarita
5722cbf9fc13ae3fad000657,Female,Saturday,Morning,Assault,Laguna Hills
5722cbf9fc13ae3fad000658,Male,Saturday,Morning,Shooting,Laguna Niguel
5722cbf9fc13ae3fad000659,Male,Monday,Morning,Shooting,Buena Park
5722cbf9fc13ae3fad00065a,Female,Tuesday,Evening,Kidnap,Orange
5722cbf9fc13ae3fad00065b,Female,Wednesday,Night,Theft,Laguna Hills
5722cbf9fc13ae3fad00065c,Male,Tuesday,Morning,Theft,Laguna Niguel
5722cbf9fc13ae3fad00065d,Male,Saturday,Night,Assault,Westminster
5722cbf9fc13ae3fad00065e,Male,Sunday,Evening,Shooting,Anaheim
5722cbf9fc13ae3fad00065f,Female,Thursday,Morning,Murder,Anaheim
5722cbf9fc13ae3fad000660,Male,Thursday,Afternoon,Shooting,Garden Grove
5722cbf9fc13ae3fad000661,Female,Thursday,Morning,Shooting,Garden Grove
5722cbf9fc13ae3fad000662,Male,Sunday,Evening,Kidnap,Yorba Linda
5722cbf9fc13ae3fad000663,Male,Friday,Night,Theft,Westminster
5722cbf9fc13ae3fad000664,Male,Friday,Night,Theft,Placentia
5722cbf9fc13ae3fad000665,Male,Monday,Evening,Theft,Villa Park
5722cbf9fc13ae3fad000666,Female,Tuesday,Afternoon,Kidnap,Dana Point
5722cbf9fc13ae3fad000667,Male,Friday,Afternoon,Murder,San Clemente
5722cbf9fc13ae3fad000668,Male,Sunday,Night,Kidnap,Laguna Hills
5722cbf9fc13ae3fad000669,Female,Saturday,Night,Shooting,Mission Viejo
5722cbf9fc13ae3fad00066a,Male,Tuesday,Afternoon,Theft,Cypress
5722cbf9fc13ae3fad00066b,Male,Thursday,Afternoon,Shooting,Huntington Beach
5722cbf9fc13ae3fad00066c,Male,Thursday,Night,Murder,Fountain Valley
5722cbf9fc13ae3fad00066d,Female,Saturday,Morning,Murder,Buena Park
5722cbf9fc13ae3fad00066e,Female,Tuesday,Night,Theft,Aliso Viejo
5722cbf9fc13ae3fad00066f,Female,Saturday,Night,Theft,Cypress
5722cbf9fc13ae3fad000670,Female,Monday,Evening,Murder,Brea
5722cbf9fc13ae3fad000671,Male,Friday,Afternoon,Murder,Garden Grove
5722cbf9fc13ae3fad000672,Male,Thursday,Afternoon,Murder,Stanton
5722cbf9fc13ae3fad000673,Male,Friday,Morning,Theft,Tustin
5722cbf9fc13ae3fad000674,Male,Wednesday,Afternoon,Murder,Villa Park
5722cbf9fc13ae3fad000675,Female,Wednesday,Night,Theft,Laguna Beach
5722cbf9fc13ae3fad000676,Female,Friday,Afternoon,Theft,Newport Beach
5722cbf9fc13ae3fad000677,Male,Sunday,Afternoon,Theft,Anaheim
5722cbf9fc13ae3fad000678,Female,Sunday,Afternoon,Kidnap,Tustin
5722cbf9fc13ae3fad000679,Female,Wednesday,Morning,Shooting,Orange
5722cbf9fc13ae3fad00067a,Female,Sunday,Evening,Murder,Tustin
5722cbf9fc13ae3fad00067b,Female,Saturday,Morning,Shooting,Tustin
5722cbf9fc13ae3fad00067c,Female,Saturday,Evening,Shooting,Newport Beach
5722cbf9fc13ae3fad00067d,Female,Monday,Night,Assault,Newport Beach
5722cbf9fc13ae3fad00067e,Female,Saturday,Night,Murder,Rancho Santa Margarita
5722cbf9fc13ae3fad00067f,Male,Tuesday,Evening,Theft,La Palma
5722cbf9fc13ae3fad000680,Male,Tuesday,Evening,Assault,Aliso Viejo
5722cbf9fc13ae3fad000681,Female,Sunday,Morning,Murder,Newport Beach
5722cbf9fc13ae3fad000682,Female,Tuesday,Afternoon,Theft,Stanton
5722cbf9fc13ae3fad000683,Male,Wednesday,Morning,Theft,Huntington Beach
5722cbf9fc13ae3fad000684,Female,Wednesday,Morning,Assault,Rancho Santa Margarita
5722cbf9fc13ae3fad000685,Male,Wednesday,Afternoon,Murder,Santa Ana
5722cbf9fc13ae3fad000686,Female,Monday,Night,Theft,Costa Mesa
5722cbf9fc13ae3fad000687,Female,Sunday,Evening,Shooting,Newport Beach
5722cbf9fc13ae3fad000688,Female,Tuesday,Afternoon,Kidnap,Garden Grove
5722cbf9fc13ae3fad000689,Male,Wednesday,Evening,Assault,Cypress
5722cbf9fc13ae3fad00068a,Female,Wednesday,Morning,Assault,Seal Beach
5722cbf9fc13ae3fad00068b,Female,Wednesday,Evening,Shooting,Huntington Beach
5722cbf9fc13ae3fad00068c,Male,Tuesday,Morning,Assault,Fullerton
5722cbf9fc13ae3fad00068d,Male,Monday,Afternoon,Assault,Seal Beach
5722cbf9fc13ae3fad00068e,Female,Thursday,Night,Assault,Santa Ana
5722cbf9fc13ae3fad00068f,Female,Monday,Morning,Kidnap,Villa Park
5722cbf9fc13ae3fad000690,Male,Tuesday,Evening,Theft,Laguna Hills
5722cbf9fc13ae3fad000691,Male,Monday,Night,Assault,Rancho Santa Margarita
5722cbf9fc13ae3fad000692,Male,Wednesday,Evening,Murder,Laguna Beach
5722cbf9fc13ae3fad000693,Female,Wednesday,Evening,Shooting,Laguna Hills
5722cbf9fc13ae3fad000694,Female,Tuesday,Afternoon,Theft,Laguna Beach
5722cbf9fc13ae3fad000695,Female,Saturday,Night,Murder,Orange
5722cbf9fc13ae3fad000696,Male,Wednesday,Evening,Murder,Laguna Hills
5722cbf9fc13ae3fad000697,Male,Thursday,Morning,Kidnap,Huntington Beach
5722cbf9fc13ae3fad000698,Male,Friday,Afternoon,Assault,Westminster
5722cbf9fc13ae3fad000699,Female,Saturday,Night,Murder,Yorba Linda
5722cbf9fc13ae3fad00069a,Male,Thursday,Morning,Shooting,Villa Park
5722cbf9fc13ae3fad00069b,Male,Saturday,Afternoon,Theft,San Juan Capistrano
5722cbf9fc13ae3fad00069c,Male,Wednesday,Night,Kidnap,Newport Beach
5722cbf9fc13ae3fad00069d,Male,Tuesday,Night,Kidnap,Westminster
5722cbf9fc13ae3fad00069e,Female,Thursday,Night,Murder,Westminster
5722cbf9fc13ae3fad00069f,Male,Saturday,Afternoon,Murder,Orange
5722cbf9fc13ae3fad0006a0,Male,Monday,Afternoon,Kidnap,Dana Point
5722cbf9fc13ae3fad0006a1,Male,Friday,Night,Shooting,Westminster
5722cbf9fc13ae3fad0006a2,Male,Thursday,Evening,Theft,Laguna Niguel
5722cbf9fc13ae3fad0006a3,Female,Monday,Morning,Shooting,Buena Park
5722cbf9fc13ae3fad0006a4,Female,Sunday,Afternoon,Shooting,Irvine
5722cbf9fc13ae3fad0006a5,Female,Saturday,Morning,Assault,Aliso Viejo
5722cbf9fc13ae3fad0006a6,Male,Monday,Night,Murder,Orange
5722cbf9fc13ae3fad0006a7,Female,Monday,Night,Theft,Buena Park
5722cbf9fc13ae3fad0006a8,Female,Sunday,Night,Kidnap,Laguna Niguel
5722cbf9fc13ae3fad0006a9,Female,Monday,Morning,Theft,Santa Ana
5722cbf9fc13ae3fad0006aa,Female,Saturday,Morning,Murder,Orange
5722cbf9fc13ae3fad0006ab,Male,Saturday,Morning,Theft,Stanton
5722cbf9fc13ae3fad0006ac,Male,Saturday,Morning,Assault,Placentia
5722cbf9fc13ae3fad0006ad,Female,Wednesday,Morning,Assault,Laguna Beach
5722cbf9fc13ae3fad0006ae,Male,Thursday,Afternoon,Kidnap,Aliso Viejo
5722cbf9fc13ae3fad0006af,Male,Thursday,Morning,Theft,La Palma
5722cbf9fc13ae3fad0006b0,Male,Monday,Afternoon,Murder,Dana Point
5722cbf9fc13ae3fad0006b1,Male,Wednesday,Night,Shooting,Garden Grove
5722cbf9fc13ae3fad0006b2,Male,Saturday,Night,Kidnap,La Palma
5722cbf9fc13ae3fad0006b3,Female,Friday,Evening,Shooting,Garden Grove
5722cbf9fc13ae3fad0006b4,Male,Tuesday,Night,Theft,Anaheim
5722cbf9fc13ae3fad0006b5,Female,Wednesday,Night,Murder,San Juan Capistrano
5722cbf9fc13ae3fad0006b6,Female,Saturday,Afternoon,Theft,Irvine
5722cbf9fc13ae3fad0006b7,Male,Monday,Afternoon,Murder,Fountain Valley
5722cbf9fc13ae3fad0006b8,Female,Saturday,Morning,Theft,La Habra
5722cbf9fc13ae3fad0006b9,Female,Friday,Night,Kidnap,Orange
5722cbf9fc13ae3fad0006ba,Female,Friday,Evening,Shooting,Westminster
5722cbf9fc13ae3fad0006bb,Female,Sunday,Afternoon,Murder,Villa Park
5722cbf9fc13ae3fad0006bc,Male,Friday,Morning,Kidnap,Garden Grove
5722cbf9fc13ae3fad0006bd,Female,Monday,Evening,Theft,Anaheim
5722cbf9fc13ae3fad0006be,Male,Wednesday,Night,Murder,Lake Forest
5722cbf9fc13ae3fad0006bf,Female,Tuesday,Evening,Kidnap,Orange
5722cbf9fc13ae3fad0006c0,Male,Sunday,Afternoon,Theft,Westminster
5722cbf9fc13ae3fad0006c1,Female,Saturday,Morning,Kidnap,Newport Beach
5722cbf9fc13ae3fad0006c2,Male,Tuesday,Evening,Theft,Villa Park
5722cbf9fc13ae3fad0006c3,Female,Saturday,Afternoon,Kidnap,San Juan Capistrano
5722cbf9fc13ae3fad0006c4,Female,Saturday,Afternoon,Assault,Laguna Beach
5722cbf9fc13ae3fad0006c5,Female,Saturday,Morning,Kidnap,Fountain Valley
5722cbf9fc13ae3fad0006c6,Female,Friday,Evening,Shooting,Brea
5722cbfafc13ae3fad0006c7,Female,Tuesday,Night,Murder,Orange
5722cbfafc13ae3fad0006c8,Male,Wednesday,Afternoon,Murder,Fountain Valley
5722cbfafc13ae3fad0006c9,Female,Thursday,Evening,Theft,Fullerton
5722cbfafc13ae3fad0006ca,Male,Tuesday,Evening,Theft,Buena Park
5722cbfafc13ae3fad0006cb,Male,Monday,Afternoon,Assault,Fountain Valley
5722cbfafc13ae3fad0006cc,Male,Thursday,Night,Assault,Buena Park
5722cbfafc13ae3fad0006cd,Male,Thursday,Evening,Murder,Westminster
5722cbfafc13ae3fad0006ce,Male,Wednesday,Night,Shooting,Lake Forest
5722cbfafc13ae3fad0006cf,Male,Friday,Night,Murder,Fullerton
5722cbfafc13ae3fad0006d0,Female,Thursday,Evening,Theft,Laguna Niguel
5722cbfafc13ae3fad0006d1,Female,Tuesday,Evening,Theft,Laguna Woods
5722cbfafc13ae3fad0006d2,Male,Tuesday,Night,Murder,Tustin
5722cbfafc13ae3fad0006d3,Male,Tuesday,Afternoon,Murder,Rancho Santa Margarita
5722cbfafc13ae3fad0006d4,Male,Tuesday,Evening,Shooting,San Clemente
5722cbfafc13ae3fad0006d5,Female,Sunday,Night,Assault,Westminster
5722cbfafc13ae3fad0006d6,Male,Wednesday,Morning,Theft,Huntington Beach
