case_number,gender,day,time_of_day,Offence,City
5722cc2efc13ae3fb3001c57,Female,Sunday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001c58,Female,Friday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001c59,Male,Saturday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001c5a,Female,Friday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001c5b,Male,Saturday,Evening,Assault,Fullerton
5722cc2efc13ae3fb3001c5c,Male,Sunday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001c5d,Male,Friday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001c5e,Male,Saturday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001c5f,Female,Saturday,Night,Assault,Placentia
5722cc2efc13ae3fb3001c60,Female,Sunday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001c61,Male,Sunday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001c62,Male,Sunday,Night,Kidnap,Placentia
5722cc2efc13ae3fb3001c63,Male,Saturday,Night,Assault,Fullerton
5722cc2efc13ae3fb3001c64,Male,Saturday,Night,Theft,Tustin
5722cc2efc13ae3fb3001c65,Male,Sunday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001c66,Male,Sunday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001c67,Female,Friday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001c68,Male,Saturday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001c69,Female,Friday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001c6a,Female,Saturday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001c6b,Female,Saturday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001c6c,Male,Saturday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001c6d,Male,Saturday,Night,Assault,Fullerton
5722cc2efc13ae3fb3001c6e,Male,Sunday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001c6f,Male,Sunday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001c70,Male,Saturday,Night,Kidnap,Placentia
5722cc2efc13ae3fb3001c71,Male,Saturday,Night,Assault,Placentia
5722cc2efc13ae3fb3001c72,Male,Sunday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001c73,Male,Friday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001c74,Male,Friday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001c75,Female,Friday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001c76,Male,Friday,Night,Theft,Placentia
5722cc2efc13ae3fb3001c77,Female,Friday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001c78,Female,Friday,Night,Assault,Tustin
5722cc2efc13ae3fb3001c79,Male,Sunday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001c7a,Female,Sunday,Night,Kidnap,Tustin
5722cc2efc13ae3fb3001c7b,Female,Sunday,Night,Theft,Tustin
5722cc2efc13ae3fb3001c7c,Female,Friday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001c7d,Male,Sunday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001c7e,Female,Saturday,Night,Assault,Tustin
5722cc2efc13ae3fb3001c7f,Male,Friday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001c80,Male,Saturday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001c81,Female,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001c82,Female,Saturday,Evening,Theft,Anaheim
5722cc2efc13ae3fb3001c83,Female,Saturday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001c84,Female,Saturday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001c85,Female,Saturday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001c86,Female,Friday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001c87,Male,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001c88,Male,Saturday,Night,Assault,Placentia
5722cc2efc13ae3fb3001c89,Female,Saturday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001c8a,Female,Saturday,Night,Kidnap,Fullerton
5722cc2efc13ae3fb3001c8b,Male,Friday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001c8c,Male,Sunday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001c8d,Female,Sunday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001c8e,Male,Friday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001c8f,Male,Sunday,Evening,Assault,Santa Ana
5722cc2efc13ae3fb3001c90,Female,Saturday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001c91,Male,Friday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001c92,Male,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001c93,Male,Sunday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001c94,Female,Sunday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001c95,Female,Friday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001c96,Male,Friday,Evening,Theft,Anaheim
5722cc2efc13ae3fb3001c97,Male,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001c98,Female,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001c99,Female,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001c9a,Female,Saturday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001c9b,Male,Saturday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001c9c,Female,Saturday,Evening,Assault,Fullerton
5722cc2efc13ae3fb3001c9d,Male,Friday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001c9e,Male,Sunday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001c9f,Female,Friday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001ca0,Female,Sunday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001ca1,Male,Friday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001ca2,Male,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001ca3,Female,Sunday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001ca4,Male,Saturday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001ca5,Female,Saturday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001ca6,Male,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001ca7,Male,Sunday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001ca8,Female,Saturday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001ca9,Female,Saturday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001caa,Male,Saturday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001cab,Male,Friday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001cac,Female,Saturday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001cad,Male,Friday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001cae,Female,Friday,Evening,Theft,Placentia
5722cc2efc13ae3fb3001caf,Male,Saturday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001cb0,Male,Saturday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001cb1,Female,Sunday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001cb2,Female,Friday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001cb3,Male,Friday,Night,Theft,Tustin
5722cc2efc13ae3fb3001cb4,Female,Friday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001cb5,Female,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001cb6,Female,Friday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001cb7,Male,Sunday,Night,Assault,Placentia
5722cc2efc13ae3fb3001cb8,Male,Saturday,Evening,Theft,Anaheim
5722cc2efc13ae3fb3001cb9,Female,Friday,Night,Kidnap,Placentia
5722cc2efc13ae3fb3001cba,Male,Saturday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001cbb,Female,Sunday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001cbc,Female,Sunday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001cbd,Male,Saturday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001cbe,Male,Friday,Night,Theft,Placentia
5722cc2efc13ae3fb3001cbf,Male,Friday,Night,Assault,Anaheim
5722cc2efc13ae3fb3001cc0,Female,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001cc1,Female,Saturday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001cc2,Male,Saturday,Evening,Assault,Fullerton
5722cc2efc13ae3fb3001cc3,Female,Saturday,Night,Theft,Anaheim
5722cc2efc13ae3fb3001cc4,Female,Friday,Evening,Theft,Placentia
5722cc2efc13ae3fb3001cc5,Male,Saturday,Evening,Assault,Costa Mesa
5722cc2efc13ae3fb3001cc6,Male,Friday,Night,Assault,Anaheim
5722cc2efc13ae3fb3001cc7,Male,Friday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001cc8,Female,Sunday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001cc9,Female,Friday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001cca,Female,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001ccb,Female,Friday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001ccc,Female,Friday,Evening,Assault,Costa Mesa
5722cc2efc13ae3fb3001ccd,Female,Sunday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001cce,Male,Friday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001ccf,Male,Saturday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001cd0,Female,Saturday,Night,Kidnap,Fullerton
5722cc2efc13ae3fb3001cd1,Male,Saturday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001cd2,Male,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001cd3,Male,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001cd4,Male,Friday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001cd5,Male,Saturday,Night,Theft,Anaheim
5722cc2efc13ae3fb3001cd6,Male,Saturday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001cd7,Female,Sunday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001cd8,Female,Saturday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001cd9,Female,Friday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001cda,Male,Friday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001cdb,Male,Sunday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001cdc,Male,Friday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001cdd,Female,Sunday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001cde,Female,Friday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001cdf,Male,Saturday,Night,Assault,Tustin
5722cc2efc13ae3fb3001ce0,Female,Friday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001ce1,Male,Friday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001ce2,Male,Saturday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001ce3,Male,Sunday,Evening,Assault,Costa Mesa
5722cc2efc13ae3fb3001ce4,Male,Sunday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001ce5,Female,Friday,Night,Assault,Placentia
5722cc2efc13ae3fb3001ce6,Male,Saturday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001ce7,Female,Sunday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001ce8,Female,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001ce9,Female,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001cea,Female,Sunday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001ceb,Male,Sunday,Night,Assault,Tustin
5722cc2efc13ae3fb3001cec,Male,Saturday,Evening,Assault,Costa Mesa
5722cc2efc13ae3fb3001ced,Female,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001cee,Male,Saturday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001cef,Male,Friday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001cf0,Female,Sunday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001cf1,Male,Sunday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001cf2,Female,Saturday,Night,Kidnap,Anaheim
5722cc2efc13ae3fb3001cf3,Female,Saturday,Night,Assault,Tustin
5722cc2efc13ae3fb3001cf4,Male,Sunday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001cf5,Male,Friday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001cf6,Male,Sunday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001cf7,Female,Friday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001cf8,Female,Friday,Night,Kidnap,Tustin
5722cc2efc13ae3fb3001cf9,Male,Sunday,Evening,Kidnap,Santa Ana
5722cc2efc13ae3fb3001cfa,Male,Sunday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001cfb,Female,Friday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001cfc,Male,Friday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001cfd,Male,Sunday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001cfe,Female,Sunday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001cff,Male,Sunday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d00,Female,Saturday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001d01,Female,Saturday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001d02,Male,Saturday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001d03,Female,Friday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d04,Male,Sunday,Night,Theft,Fullerton
5722cc2efc13ae3fb3001d05,Male,Friday,Night,Kidnap,Fullerton
5722cc2efc13ae3fb3001d06,Male,Friday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d07,Male,Sunday,Night,Assault,Anaheim
5722cc2efc13ae3fb3001d08,Female,Sunday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001d09,Female,Sunday,Evening,Assault,Santa Ana
5722cc2efc13ae3fb3001d0a,Female,Friday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001d0b,Male,Saturday,Evening,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d0c,Male,Sunday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001d0d,Female,Sunday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001d0e,Male,Sunday,Night,Assault,Santa Ana
5722cc2efc13ae3fb3001d0f,Female,Saturday,Night,Kidnap,Placentia
5722cc2efc13ae3fb3001d10,Male,Sunday,Night,Theft,Tustin
5722cc2efc13ae3fb3001d11,Female,Sunday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d12,Female,Saturday,Evening,Assault,Santa Ana
5722cc2efc13ae3fb3001d13,Female,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001d14,Male,Sunday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001d15,Male,Sunday,Night,Assault,Fullerton
5722cc2efc13ae3fb3001d16,Male,Friday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001d17,Female,Saturday,Night,Kidnap,Placentia
5722cc2efc13ae3fb3001d18,Female,Friday,Night,Assault,Placentia
5722cc2efc13ae3fb3001d19,Male,Sunday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001d1a,Male,Sunday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001d1b,Female,Sunday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001d1c,Male,Sunday,Evening,Theft,Costa Mesa
5722cc2efc13ae3fb3001d1d,Male,Saturday,Evening,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d1e,Female,Sunday,Evening,Kidnap,Anaheim
5722cc2efc13ae3fb3001d1f,Female,Sunday,Evening,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d20,Female,Saturday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001d21,Male,Friday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001d22,Male,Saturday,Evening,Assault,Santa Ana
5722cc2efc13ae3fb3001d23,Female,Friday,Night,Assault,Placentia
5722cc2efc13ae3fb3001d24,Male,Friday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d25,Female,Friday,Night,Assault,Placentia
5722cc2efc13ae3fb3001d26,Male,Sunday,Night,Theft,Tustin
5722cc2efc13ae3fb3001d27,Female,Friday,Night,Assault,Costa Mesa
5722cc2efc13ae3fb3001d28,Male,Saturday,Night,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001d29,Male,Friday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d2a,Female,Saturday,Night,Assault,Fullerton
5722cc2efc13ae3fb3001d2b,Female,Saturday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001d2c,Male,Saturday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001d2d,Female,Friday,Night,Kidnap,Tustin
5722cc2efc13ae3fb3001d2e,Male,Friday,Evening,Kidnap,Tustin
5722cc2efc13ae3fb3001d2f,Male,Saturday,Evening,Theft,Fullerton
5722cc2efc13ae3fb3001d30,Female,Sunday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d31,Female,Sunday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001d32,Female,Sunday,Night,Kidnap,Fullerton
5722cc2efc13ae3fb3001d33,Male,Friday,Evening,Assault,Santa Ana
5722cc2efc13ae3fb3001d34,Male,Sunday,Evening,Assault,Costa Mesa
5722cc2efc13ae3fb3001d35,Female,Friday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001d36,Male,Friday,Night,Theft,Santa Ana
5722cc2efc13ae3fb3001d37,Female,Sunday,Evening,Theft,Placentia
5722cc2efc13ae3fb3001d38,Female,Sunday,Evening,Theft,Tustin
5722cc2efc13ae3fb3001d39,Female,Sunday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001d3a,Male,Sunday,Night,Assault,Anaheim
5722cc2efc13ae3fb3001d3b,Male,Sunday,Evening,Assault,Fullerton
5722cc2efc13ae3fb3001d3c,Male,Sunday,Night,Kidnap,Tustin
5722cc2efc13ae3fb3001d3d,Female,Sunday,Night,Assault,Fullerton
5722cc2efc13ae3fb3001d3e,Male,Friday,Evening,Assault,Anaheim
5722cc2efc13ae3fb3001d3f,Male,Saturday,Evening,Assault,Fullerton
5722cc2efc13ae3fb3001d40,Female,Friday,Night,Kidnap,Santa Ana
5722cc2efc13ae3fb3001d41,Female,Saturday,Evening,Assault,Tustin
5722cc2efc13ae3fb3001d42,Male,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001d43,Female,Friday,Night,Theft,Costa Mesa
5722cc2efc13ae3fb3001d44,Female,Sunday,Evening,Kidnap,Fullerton
5722cc2efc13ae3fb3001d45,Female,Saturday,Evening,Kidnap,Placentia
5722cc2efc13ae3fb3001d46,Female,Sunday,Night,Theft,Placentia
5722cc2efc13ae3fb3001d47,Male,Friday,Evening,Kidnap,Costa Mesa
5722cc2efc13ae3fb3001d48,Female,Friday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001d49,Male,Saturday,Evening,Assault,Placentia
5722cc2efc13ae3fb3001d4a,Female,Friday,Evening,Theft,Santa Ana
5722cc2efc13ae3fb3001d4b,Male,Friday,Evening,Assault,Fullerton
